stp_name,timestamp,ph,temperature,ammonical_nitrogen,total_nitrogen,cod,bod,tss,color,dissolved_oxygen,updated_on
K AND C VALLEY 60 MLD,2022-09-24 08:30:00,7.38,26.20,0.34,3.70,51.18,0.0,16.7,8.14,-,2022092415
NAGASANDRA 20 MLD,2022-09-09 23:30:00,6.81,26.60,0.37,2.00,40.86,5.45,6.35,12.33,3.99,2022092415
RAJACANAL 40 MLD,2022-09-24 14:45:00,7.02,27.00,0.92,3.40,29.29,3.63,5.17,8.10,4.57,2022092415
YELLAMALAPACHETTY 15 MLD,2022-09-24 15:00:00,7.11,26.90,0.21,1.20,33.66,5.3,5.69,4.82,5.01,2022092415
BELLANDUR 90 MLD,2022-09-24 15:00:00,7.57,27.20,0.57,5.90,26.00,4.23,5.99,8.02,-,2022092415
DODDABELE 20 MLD,2022-09-24 14:45:00,7.2,27.00,0.15,2.30,37.87,7.0,6.12,11.88,7.32,2022092415
MALLATHALLI 5 MLD,2022-09-06 16:15:00,6.35,28.30,199.11,696.89,36.12,0.0,51.88,0.00,4.31,2022092415
NAGASANDRA OLD 20 MLD,2022-09-24 15:00:00,6.77,26.30,4.76,7.14,54.85,7.11,34.49,7.34,3.40,2022092415
4MLD Cubbon Park TTP,2022-09-24 15:00:00,7.06,27.50,0.73,4.66,17.30,1.16,0.92,5.02,2.92,2022092415
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.0,0.0,-,-,2022092415
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.00,0.0,0.0,-,-,2022092415
KADABEESANAHALLI 50 MLD,2022-09-03 23:00:00,8.07,24.60,0.85,4.25,55.94,9.5,17.38,7.52,5.65,2022092415
STP Sarakki 5 MLD,2022-09-24 13:00:00,6.79,27.30,-,-,18.71,4.82,5.84,3.74,-,2022092415
Kempambudhi STP 1 MLD,2022-09-24 15:00:00,7.39,22.80,0.48,4.85,44.10,4.4,9.07,5.54,6.59,2022092415
Mailasandra STP 75 MLD,2022-09-24 14:45:00,7.84,25.10,1.40,1.72,40.18,9.06,9.29,2.38,1.43,2022092415
60 MLD V.Valley TTP,2022-09-24 10:00:00,7.61,26.00,5.74,18.37,21.21,2.57,4.1,5.91,8.61,2022092415
KR Puram STP 20 MLD,2022-09-24 14:45:00,7.12,25.70,1.35,2.70,52.78,7.39,37.77,7.93,1.73,2022092415
1.5 MLD Lalbagh TTP,2022-09-24 15:00:00,7.24,40.00,0.49,2.45,17.51,1.38,0.88,3.60,5.12,2022092415
35MLD Agaram STP,2022-09-24 15:00:00,7.12,27.90,0.76,3.12,19.00,3.3,3.2,2.97,-,2022092415
Chikka_Bagur_5_MLD_STP,2022-09-24 15:04:00,7.93,27.20,-,-,-,6.5,6.5,13.00,-,2022092415
2MLD Ulsoor STP,2022-09-24 16:00:00,7.26,27.10,0.37,1.66,29.6,2.1,3.8,5.92,3.82,2022092416
CHIKKABANAVARA 5 MLD,2022-09-24 16:00:00,7.24,26.70,0.66,3.80,38.52,7.89,10.48,14.42,3.76,2022092416
KADUGODI 6 MLD STP,2022-09-24 16:00:00,7.61,25.70,0.70,2.25,45.95,9.68,12.55,9.89,5.11,2022092416
HORAMAVU 20 MLD,2022-09-05 10:15:00,7.23,26.90,0.98,2.20,28.21,5.9,10.69,8.86,0.00,2022092416
K AND C VALLEY 60 MLD,2022-09-24 08:30:00,7.38,26.20,0.34,3.70,51.18,0.0,16.7,8.14,-,2022092416
NAGASANDRA 20 MLD,2022-09-09 23:30:00,6.81,26.60,0.37,2.00,40.86,5.45,6.35,12.33,3.99,2022092416
RAJACANAL 40 MLD,2022-09-24 15:45:00,7.02,27.10,0.93,3.40,29.31,3.62,5.2,8.11,4.56,2022092416
YELLAMALAPACHETTY 15 MLD,2022-09-24 16:00:00,7.05,26.80,0.22,1.20,33.68,5.31,5.79,4.82,3.46,2022092416
BELLANDUR 90 MLD,2022-09-24 16:00:00,7.59,27.00,0.55,6.00,26.0,4.23,5.98,8.02,-,2022092416
DODDABELE 20 MLD,2022-09-24 15:45:00,7.11,26.60,0.15,2.30,38.17,7.01,7.03,11.85,5.50,2022092416
MALLATHALLI 5 MLD,2022-09-06 16:15:00,6.35,28.30,199.11,696.89,36.12,0.0,51.88,0.00,4.31,2022092416
NAGASANDRA OLD 20 MLD,2022-09-24 16:00:00,6.8,26.40,4.79,7.18,55.11,7.05,35.39,6.50,3.41,2022092416
4MLD Cubbon Park TTP,2022-09-24 16:00:00,7.06,27.50,0.72,4.66,17.3,1.16,0.92,5.02,2.88,2022092416
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.0,0.0,0.0,-,-,2022092416
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.0,0.0,0.0,-,-,2022092416
KADABEESANAHALLI 50 MLD,2022-09-03 23:00:00,8.07,24.60,0.85,4.25,55.94,9.5,17.38,7.52,5.65,2022092416
STP Sarakki 5 MLD,2022-09-24 13:00:00,6.79,27.30,-,-,18.71,4.82,5.84,3.74,-,2022092416
Kempambudhi STP 1 MLD,2022-09-24 16:00:00,7.42,22.80,0.48,4.85,44.58,4.43,9.17,5.58,6.91,2022092416
Mailasandra STP 75 MLD,2022-09-24 15:45:00,7.84,25.10,1.40,1.42,40.14,8.99,9.29,2.81,1.18,2022092416
60 MLD V.Valley TTP,2022-09-24 10:00:00,7.61,26.00,5.74,18.37,21.21,2.57,4.1,5.91,8.61,2022092416
KR Puram STP 20 MLD,2022-09-24 15:45:00,7.11,25.70,1.32,2.64,52.07,7.29,35.95,7.43,1.66,2022092416
1.5 MLD Lalbagh TTP,2022-09-24 16:00:00,7.25,36.00,0.60,2.88,17.51,1.38,0.88,3.79,5.46,2022092416
35MLD Agaram STP,2022-09-24 16:00:00,6.85,27.50,4.71,19.31,20.0,4.2,3.4,3.78,-,2022092416
Chikka_Bagur_5_MLD_STP,2022-09-24 16:04:00,7.68,27.20,-,-,41.1,6.6,6.5,13.20,-,2022092416
2MLD Ulsoor STP,2022-09-24 17:00:00,7.27,27.00,0.38,1.71,29.70,2.10,3.80,5.94,3.74,2022092417
CHIKKABANAVARA 5 MLD,2022-09-24 17:00:00,7.27,26.60,0.66,3.80,38.51,7.90,10.47,14.56,3.77,2022092417
KADUGODI 6 MLD STP,2022-09-24 17:00:00,7.63,25.90,0.70,2.35,45.65,8.41,12.81,9.98,5.57,2022092417
HORAMAVU 20 MLD,2022-09-05 10:15:00,7.23,26.90,0.98,2.20,28.21,5.90,10.69,8.86,0.00,2022092417
K AND C VALLEY 60 MLD,2022-09-24 08:30:00,7.38,26.20,0.34,3.70,51.18,0.00,16.70,8.14,-,2022092417
NAGASANDRA 20 MLD,2022-09-09 23:30:00,6.81,26.60,0.37,2.00,40.86,5.45,6.35,12.33,3.99,2022092417
RAJACANAL 40 MLD,2022-09-24 16:45:00,7.02,26.80,0.92,3.40,29.29,3.63,5.16,8.13,4.56,2022092417
YELLAMALAPACHETTY 15 MLD,2022-09-24 17:00:00,7.1,27.00,0.21,1.20,33.66,5.30,5.70,4.82,4.85,2022092417
BELLANDUR 90 MLD,2022-09-24 17:00:00,7.59,27.00,0.56,6.00,26.00,4.23,5.98,8.03,-,2022092417
DODDABELE 20 MLD,2022-09-24 16:45:00,7.1,26.60,0.15,2.30,37.82,6.99,5.84,11.81,6.47,2022092417
MALLATHALLI 5 MLD,2022-09-06 16:15:00,6.35,28.30,199.11,696.89,36.12,0.00,51.88,0.00,4.31,2022092417
NAGASANDRA OLD 20 MLD,2022-09-24 17:00:00,6.78,26.30,4.82,7.23,55.04,7.10,35.29,6.76,3.14,2022092417
4MLD Cubbon Park TTP,2022-09-24 17:00:00,7.04,27.60,0.73,4.66,17.30,1.16,0.92,5.02,2.92,2022092417
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.00,-,-,2022092417
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.00,0.00,0.00,-,-,2022092417
KADABEESANAHALLI 50 MLD,2022-09-03 23:00:00,8.07,24.60,0.85,4.25,55.94,9.50,17.38,7.52,5.65,2022092417
STP Sarakki 5 MLD,2022-09-24 13:00:00,6.79,27.30,-,-,18.71,4.82,5.84,3.74,-,2022092417
Kempambudhi STP 1 MLD,2022-09-24 17:00:00,7.42,22.90,0.48,4.85,136.60,4.26,26.41,5.36,6.68,2022092417
Mailasandra STP 75 MLD,2022-09-24 16:45:00,7.83,24.80,1.39,0.96,40.13,8.97,9.33,2.99,0.80,2022092417
60 MLD V.Valley TTP,2022-09-24 10:00:00,7.61,26.00,5.74,18.37,21.21,2.57,4.10,5.91,8.61,2022092417
KR Puram STP 20 MLD,2022-09-24 16:30:00,7.13,25.70,1.26,2.52,52.83,7.40,37.38,7.05,1.64,2022092417
1.5 MLD Lalbagh TTP,2022-09-24 17:00:00,7.28,33.00,0.62,3.10,17.51,1.38,0.88,3.93,5.69,2022092417
35MLD Agaram STP,2022-09-24 17:00:00,7.11,27.50,8.32,34.11,20.70,4.60,3.70,4.14,-,2022092417
Chikka_Bagur_5_MLD_STP,2022-09-24 17:04:00,7.59,27.40,-,-,-,-,-,13.00,-,2022092417
2MLD Ulsoor STP,2022-09-24 18:00:00,7.28,27.00,0.38,1.71,29.7,2.1,3.8,5.94,3.79,2022092418
CHIKKABANAVARA 5 MLD,2022-09-24 18:00:00,7.3,26.60,0.66,3.80,38.51,7.9,10.48,14.49,4.03,2022092418
KADUGODI 6 MLD STP,2022-09-24 18:00:00,7.6,25.70,0.70,2.24,46.5,7.9,13.3,10.60,5.04,2022092418
HORAMAVU 20 MLD,2022-09-05 10:15:00,7.23,26.90,0.98,2.20,28.21,5.9,10.69,8.86,0.00,2022092418
K AND C VALLEY 60 MLD,2022-09-24 08:30:00,7.38,26.20,0.34,3.70,51.18,0.0,16.7,8.14,-,2022092418
NAGASANDRA 20 MLD,2022-09-09 23:30:00,6.81,26.60,0.37,2.00,40.86,5.45,6.35,12.33,3.99,2022092418
RAJACANAL 40 MLD,2022-09-24 17:45:00,7.02,26.80,0.92,3.40,29.3,3.64,5.17,8.14,4.56,2022092418
YELLAMALAPACHETTY 15 MLD,2022-09-24 18:00:00,7.11,26.70,0.21,1.20,33.67,5.3,5.8,4.83,4.28,2022092418
BELLANDUR 90 MLD,2022-09-24 18:00:00,7.58,26.80,0.55,6.10,26.0,4.24,5.98,8.03,-,2022092418
DODDABELE 20 MLD,2022-09-24 17:45:00,7.11,26.30,0.14,2.30,37.85,7.0,5.98,11.85,6.54,2022092418
MALLATHALLI 5 MLD,2022-09-06 16:15:00,6.35,28.30,199.11,696.89,36.12,0.0,51.88,0.00,4.31,2022092418
NAGASANDRA OLD 20 MLD,2022-09-24 18:00:00,6.82,26.20,4.86,7.29,55.08,7.13,35.57,7.23,2.97,2022092418
4MLD Cubbon Park TTP,2022-09-24 18:00:00,7.05,27.60,0.73,4.66,17.3,1.16,0.92,5.02,2.92,2022092418
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.0,0.0,0.0,-,-,2022092418
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.0,0.0,0.0,-,-,2022092418
KADABEESANAHALLI 50 MLD,2022-09-03 23:00:00,8.07,24.60,0.85,4.25,55.94,9.5,17.38,7.52,5.65,2022092418
STP Sarakki 5 MLD,2022-09-24 13:00:00,6.79,27.30,-,-,18.71,4.82,5.84,3.74,-,2022092418
Kempambudhi STP 1 MLD,2022-09-24 18:00:00,7.42,22.90,0.48,4.85,129.75,6.54,26.11,6.95,6.20,2022092418
Mailasandra STP 75 MLD,2022-09-24 17:45:00,7.82,24.40,1.39,1.12,40.11,8.97,9.39,4.03,0.93,2022092418
60 MLD V.Valley TTP,2022-09-24 10:00:00,7.61,26.00,5.74,18.37,21.21,2.57,4.1,5.91,8.61,2022092418
KR Puram STP 20 MLD,2022-09-24 17:45:00,7.14,25.60,1.25,2.50,52.93,7.41,37.48,7.28,1.63,2022092418
1.5 MLD Lalbagh TTP,2022-09-24 18:00:00,7.3,30.80,0.62,3.10,17.51,1.38,0.88,4.08,5.90,2022092418
35MLD Agaram STP,2022-09-24 18:00:00,7.09,27.60,3.35,13.73,28.7,2.4,13.2,2.16,-,2022092418
Chikka_Bagur_5_MLD_STP,2022-09-24 18:04:00,7.9,27.20,-,-,41.2,6.5,6.5,13.00,-,2022092418
2MLD Ulsoor STP,2022-09-24 19:00:00,7.27,26.90,0.37,1.66,29.7,2.1,3.8,5.94,4.12,2022092419
CHIKKABANAVARA 5 MLD,2022-09-24 19:00:00,7.25,26.50,0.65,3.90,38.53,7.9,10.49,14.48,3.79,2022092419
KADUGODI 6 MLD STP,2022-09-24 19:00:00,7.63,25.60,0.70,2.28,46.82,8.84,12.92,10.43,5.25,2022092419
HORAMAVU 20 MLD,2022-09-05 10:15:00,7.23,26.90,0.98,2.20,28.21,5.9,10.69,8.86,0.00,2022092419
K AND C VALLEY 60 MLD,2022-09-24 08:30:00,7.38,26.20,0.34,3.70,51.18,0.0,16.7,8.14,-,2022092419
NAGASANDRA 20 MLD,2022-09-09 23:30:00,6.81,26.60,0.37,2.00,40.86,5.45,6.35,12.33,3.99,2022092419
RAJACANAL 40 MLD,2022-09-24 18:45:00,7.04,26.60,0.94,3.40,29.31,3.63,5.18,8.13,4.58,2022092419
YELLAMALAPACHETTY 15 MLD,2022-09-24 19:00:00,7.12,26.60,0.19,1.30,33.66,5.3,5.71,4.82,4.66,2022092419
BELLANDUR 90 MLD,2022-09-24 19:00:00,7.57,26.60,0.55,6.10,26.0,4.23,5.98,8.03,-,2022092419
DODDABELE 20 MLD,2022-09-24 18:45:00,7.12,26.30,0.14,2.30,37.85,7.0,5.96,11.86,6.31,2022092419
MALLATHALLI 5 MLD,2022-09-06 16:15:00,6.35,28.30,199.11,696.89,36.12,0.0,51.88,0.00,4.31,2022092419
NAGASANDRA OLD 20 MLD,2022-09-24 19:00:00,6.81,26.20,4.88,7.32,55.2,7.07,36.0,7.01,2.90,2022092419
4MLD Cubbon Park TTP,2022-09-24 19:00:00,7.05,27.60,0.74,4.66,17.3,1.16,0.92,5.02,2.96,2022092419
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.0,0.0,0.0,-,-,2022092419
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.0,0.0,0.0,-,-,2022092419
KADABEESANAHALLI 50 MLD,2022-09-03 23:00:00,8.07,24.60,0.85,4.25,55.94,9.5,17.38,7.52,5.65,2022092419
STP Sarakki 5 MLD,2022-09-24 18:30:00,6.8,27.20,-,-,18.78,4.91,5.95,3.76,-,2022092419
Kempambudhi STP 1 MLD,2022-09-24 19:00:00,7.42,22.80,0.48,4.85,26.67,4.15,5.92,5.57,6.80,2022092419
Mailasandra STP 75 MLD,2022-09-24 18:45:00,7.81,24.10,1.37,1.57,40.12,8.98,9.39,3.57,1.31,2022092419
60 MLD V.Valley TTP,2022-09-24 10:00:00,7.61,26.00,5.74,18.37,21.21,2.57,4.1,5.91,8.61,2022092419
KR Puram STP 20 MLD,2022-09-24 18:45:00,7.14,25.40,1.22,2.44,53.17,7.44,37.95,7.06,1.64,2022092419
1.5 MLD Lalbagh TTP,2022-09-24 19:00:00,7.34,29.00,0.63,3.12,17.52,1.38,0.88,4.21,6.11,2022092419
35MLD Agaram STP,2022-09-24 19:00:00,7.0,27.60,1.48,6.07,37.5,0.9,22.8,0.81,-,2022092419
Chikka_Bagur_5_MLD_STP,2022-09-24 19:04:00,7.94,27.20,-,-,41.1,6.5,6.5,13.00,-,2022092419
2MLD Ulsoor STP,2022-09-24 20:00:00,7.27,26.90,0.36,1.62,29.5,2.1,3.8,5.90,3.90,2022092420
CHIKKABANAVARA 5 MLD,2022-09-24 19:45:00,7.23,26.40,0.65,3.90,38.5,7.89,10.47,14.36,3.61,2022092420
KADUGODI 6 MLD STP,2022-09-24 20:00:00,7.64,25.80,0.70,2.33,46.05,8.78,12.48,10.59,5.67,2022092420
HORAMAVU 20 MLD,2022-09-05 10:15:00,7.23,26.90,0.98,2.20,28.21,5.9,10.69,8.86,0.00,2022092420
K AND C VALLEY 60 MLD,2022-09-24 08:30:00,7.38,26.20,0.34,3.70,51.18,0.0,16.7,8.14,-,2022092420
NAGASANDRA 20 MLD,2022-09-09 23:30:00,6.81,26.60,0.37,2.00,40.86,5.45,6.35,12.33,3.99,2022092420
RAJACANAL 40 MLD,2022-09-24 19:45:00,7.04,26.60,0.94,3.40,29.31,3.63,5.18,8.15,4.58,2022092420
YELLAMALAPACHETTY 15 MLD,2022-09-24 20:00:00,7.11,26.40,0.21,1.20,33.71,5.32,5.88,4.83,4.39,2022092420
BELLANDUR 90 MLD,2022-09-24 20:00:00,7.58,26.60,0.55,6.10,26.0,4.23,5.99,8.02,-,2022092420
DODDABELE 20 MLD,2022-09-24 19:45:00,7.15,26.20,0.14,2.40,37.85,7.01,5.99,11.84,5.62,2022092420
MALLATHALLI 5 MLD,2022-09-06 16:15:00,6.35,28.30,199.11,696.89,36.12,0.0,51.88,0.00,4.31,2022092420
NAGASANDRA OLD 20 MLD,2022-09-24 19:45:00,6.8,26.20,4.85,7.27,55.13,7.0,36.07,6.47,2.80,2022092420
4MLD Cubbon Park TTP,2022-09-24 20:00:00,7.05,27.60,0.73,4.66,17.3,1.16,0.91,5.02,2.92,2022092420
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.0,0.0,0.0,-,-,2022092420
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.0,0.0,0.0,-,-,2022092420
KADABEESANAHALLI 50 MLD,2022-09-03 23:00:00,8.07,24.60,0.85,4.25,55.94,9.5,17.38,7.52,5.65,2022092420
STP Sarakki 5 MLD,2022-09-24 19:45:00,6.8,27.20,-,-,18.78,4.91,5.96,3.76,-,2022092420
Kempambudhi STP 1 MLD,2022-09-24 20:00:00,7.42,22.90,0.48,4.85,26.92,4.12,5.98,5.62,6.75,2022092420
Mailasandra STP 75 MLD,2022-09-24 19:45:00,7.79,23.90,1.36,0.50,40.15,8.97,9.45,3.91,0.42,2022092420
60 MLD V.Valley TTP,2022-09-24 10:00:00,7.61,26.00,5.74,18.37,21.21,2.57,4.1,5.91,8.61,2022092420
KR Puram STP 20 MLD,2022-09-24 19:45:00,7.14,25.40,1.24,2.48,52.96,7.42,38.17,6.70,1.65,2022092420
1.5 MLD Lalbagh TTP,2022-09-24 20:00:00,7.36,27.80,0.63,3.15,17.52,1.38,0.88,4.34,6.22,2022092420
35MLD Agaram STP,2022-09-24 20:00:00,7.07,27.60,5.17,21.20,37.0,1.4,22.2,1.26,-,2022092420
Chikka_Bagur_5_MLD_STP,2022-09-24 20:04:00,7.98,27.30,-,-,41.1,6.5,6.5,13.00,-,2022092420
2MLD Ulsoor STP,2022-09-24 21:00:00,7.29,26.80,0.36,1.62,29.60,2.1,3.8,5.92,3.85,2022092421
CHIKKABANAVARA 5 MLD,2022-09-24 21:00:00,7.3,26.40,0.65,3.90,38.51,7.89,10.47,14.39,3.76,2022092421
KADUGODI 6 MLD STP,2022-09-24 21:00:00,7.62,25.70,0.70,2.25,46.79,7.04,13.11,11.03,5.40,2022092421
HORAMAVU 20 MLD,2022-09-05 10:15:00,7.23,26.90,0.98,2.20,28.21,5.9,10.69,8.86,0.00,2022092421
K AND C VALLEY 60 MLD,2022-09-24 08:30:00,7.38,26.20,0.34,3.70,51.18,0.0,16.7,8.14,-,2022092421
NAGASANDRA 20 MLD,2022-09-09 23:30:00,6.81,26.60,0.37,2.00,40.86,5.45,6.35,12.33,3.99,2022092421
RAJACANAL 40 MLD,2022-09-24 20:45:00,7.04,26.60,0.93,3.40,29.33,3.64,5.21,8.15,4.58,2022092421
YELLAMALAPACHETTY 15 MLD,2022-09-24 21:00:00,7.14,26.30,0.20,1.30,33.69,5.32,5.81,4.84,4.76,2022092421
BELLANDUR 90 MLD,2022-09-24 21:00:00,7.58,26.60,0.55,6.10,26.00,4.24,5.97,8.03,-,2022092421
DODDABELE 20 MLD,2022-09-24 20:45:00,7.15,26.30,0.14,2.40,37.86,7.02,5.97,11.88,5.78,2022092421
MALLATHALLI 5 MLD,2022-09-06 16:15:00,6.35,28.30,199.11,696.89,36.12,0.0,51.88,0.00,4.31,2022092421
NAGASANDRA OLD 20 MLD,2022-09-24 21:00:00,6.81,26.20,4.83,7.24,55.15,7.01,36.11,6.61,3.04,2022092421
4MLD Cubbon Park TTP,2022-09-24 21:00:00,7.06,27.60,0.73,4.66,17.31,1.16,0.92,5.02,2.92,2022092421
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.0,0.0,-,-,2022092421
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.00,0.0,0.0,-,-,2022092421
KADABEESANAHALLI 50 MLD,2022-09-03 23:00:00,8.07,24.60,0.85,4.25,55.94,9.5,17.38,7.52,5.65,2022092421
STP Sarakki 5 MLD,2022-09-24 20:30:00,6.77,27.20,-,-,18.74,4.85,5.9,3.75,-,2022092421
Kempambudhi STP 1 MLD,2022-09-24 21:00:00,7.4,22.90,0.48,4.85,23.00,4.11,5.29,5.10,6.55,2022092421
Mailasandra STP 75 MLD,2022-09-24 20:45:00,7.79,23.80,1.36,0.52,40.22,9.0,9.36,3.21,0.43,2022092421
60 MLD V.Valley TTP,2022-09-24 20:00:00,7.59,26.70,5.85,18.72,21.17,2.7,4.05,5.89,8.28,2022092421
KR Puram STP 20 MLD,2022-09-24 20:30:00,7.13,25.30,1.25,2.50,52.23,7.31,36.58,6.69,1.65,2022092421
1.5 MLD Lalbagh TTP,2022-09-24 21:00:00,7.38,26.50,0.64,3.20,17.52,1.38,0.89,4.40,6.36,2022092421
35MLD Agaram STP,2022-09-24 21:00:00,7.08,27.60,1.49,6.11,33.20,0.6,20.5,0.54,-,2022092421
Chikka_Bagur_5_MLD_STP,2022-09-24 21:04:00,8.0,27.20,-,-,-,6.5,6.6,-,-,2022092421
2MLD Ulsoor STP,2022-09-24 22:00:00,7.29,26.70,0.36,1.62,29.7,2.1,3.8,5.94,3.75,2022092422
CHIKKABANAVARA 5 MLD,2022-09-24 21:45:00,7.26,26.40,0.65,3.90,38.51,7.9,10.47,14.59,3.63,2022092422
KADUGODI 6 MLD STP,2022-09-24 22:00:00,7.6,25.70,0.70,2.30,47.42,8.88,12.92,11.32,5.27,2022092422
HORAMAVU 20 MLD,2022-09-05 10:15:00,7.23,26.90,0.98,2.20,28.21,5.9,10.69,8.86,0.00,2022092422
K AND C VALLEY 60 MLD,2022-09-24 08:30:00,7.38,26.20,0.34,3.70,51.18,0.0,16.7,8.14,-,2022092422
NAGASANDRA 20 MLD,2022-09-09 23:30:00,6.81,26.60,0.37,2.00,40.86,5.45,6.35,12.33,3.99,2022092422
RAJACANAL 40 MLD,2022-09-24 21:45:00,7.05,26.60,0.93,3.40,29.44,3.61,5.48,8.11,4.58,2022092422
YELLAMALAPACHETTY 15 MLD,2022-09-24 22:00:00,7.14,26.40,0.20,1.30,33.7,5.33,5.75,4.85,4.82,2022092422
BELLANDUR 90 MLD,2022-09-24 21:15:00,7.59,26.60,0.55,6.10,26.0,4.24,5.98,8.04,-,2022092422
DODDABELE 20 MLD,2022-09-24 20:45:00,7.15,26.30,0.14,2.40,37.86,7.02,5.97,11.88,5.78,2022092422
MALLATHALLI 5 MLD,2022-09-06 16:15:00,6.35,28.30,199.11,696.89,36.12,0.0,51.88,0.00,4.31,2022092422
NAGASANDRA OLD 20 MLD,2022-09-24 21:45:00,6.79,26.20,4.92,7.38,55.16,7.04,36.16,6.93,3.27,2022092422
4MLD Cubbon Park TTP,2022-09-24 22:00:00,7.06,27.60,0.72,4.67,17.31,1.17,0.92,5.02,2.88,2022092422
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.0,0.0,0.0,-,-,2022092422
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.0,0.0,0.0,-,-,2022092422
KADABEESANAHALLI 50 MLD,2022-09-03 23:00:00,8.07,24.60,0.85,4.25,55.94,9.5,17.38,7.52,5.65,2022092422
STP Sarakki 5 MLD,2022-09-24 21:45:00,6.8,27.50,-,-,18.72,4.83,5.89,3.74,-,2022092422
Kempambudhi STP 1 MLD,2022-09-24 22:00:00,7.38,22.90,0.48,4.85,22.39,4.13,5.17,5.68,6.15,2022092422
Mailasandra STP 75 MLD,2022-09-24 21:45:00,7.78,23.70,1.36,0.44,40.36,9.04,9.28,2.39,0.37,2022092422
60 MLD V.Valley TTP,2022-09-24 20:00:00,7.59,26.70,5.85,18.72,21.17,2.7,4.05,5.89,8.28,2022092422
KR Puram STP 20 MLD,2022-09-24 21:30:00,7.13,25.30,1.24,2.48,51.93,7.27,35.93,6.73,1.65,2022092422
1.5 MLD Lalbagh TTP,2022-09-24 22:00:00,7.42,24.50,0.63,3.17,17.52,1.38,0.89,4.58,6.61,2022092422
35MLD Agaram STP,2022-09-24 22:00:00,7.06,27.70,0.67,2.75,40.7,-0.7,28.5,-0.63,-,2022092422
Chikka_Bagur_5_MLD_STP,2022-09-24 22:04:00,7.97,27.30,-,-,41.3,6.5,6.7,13.00,-,2022092422
2MLD Ulsoor STP,2022-09-24 23:00:00,7.29,26.60,0.36,1.62,29.6,2.1,3.8,5.92,3.71,2022092423
CHIKKABANAVARA 5 MLD,2022-09-24 22:45:00,7.22,26.40,0.65,3.90,38.51,7.89,10.47,14.48,3.46,2022092423
KADUGODI 6 MLD STP,2022-09-24 23:00:00,7.62,26.00,0.70,2.34,47.49,8.83,13.21,11.45,5.61,2022092423
HORAMAVU 20 MLD,2022-09-05 10:15:00,7.23,26.90,0.98,2.20,28.21,5.9,10.69,8.86,0.00,2022092423
K AND C VALLEY 60 MLD,2022-09-24 08:30:00,7.38,26.20,0.34,3.70,51.18,0.0,16.7,8.14,-,2022092423
NAGASANDRA 20 MLD,2022-09-09 23:30:00,6.81,26.60,0.37,2.00,40.86,5.45,6.35,12.33,3.99,2022092423
RAJACANAL 40 MLD,2022-09-24 22:45:00,7.05,26.60,0.94,3.40,29.43,3.63,5.46,8.17,4.58,2022092423
YELLAMALAPACHETTY 15 MLD,2022-09-24 23:00:00,7.17,26.30,0.20,1.30,33.69,5.33,5.78,4.86,5.10,2022092423
BELLANDUR 90 MLD,2022-09-24 21:15:00,7.59,26.60,0.55,6.10,26.0,4.24,5.98,8.04,-,2022092423
DODDABELE 20 MLD,2022-09-24 20:45:00,7.15,26.30,0.14,2.40,37.86,7.02,5.97,11.88,5.78,2022092423
MALLATHALLI 5 MLD,2022-09-06 16:15:00,6.35,28.30,199.11,696.89,36.12,0.0,51.88,0.00,4.31,2022092423
NAGASANDRA OLD 20 MLD,2022-09-24 23:00:00,6.8,26.10,4.83,7.24,55.34,6.98,36.68,6.36,0.46,2022092423
4MLD Cubbon Park TTP,2022-09-24 23:00:00,7.08,27.50,0.72,4.68,17.31,1.18,0.92,5.02,2.88,2022092423
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.0,0.0,0.0,-,-,2022092423
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.0,0.0,0.0,-,-,2022092423
KADABEESANAHALLI 50 MLD,2022-09-03 23:00:00,8.07,24.60,0.85,4.25,55.94,9.5,17.38,7.52,5.65,2022092423
STP Sarakki 5 MLD,2022-09-24 21:45:00,6.8,27.50,-,-,18.72,4.83,5.89,3.74,-,2022092423
