stp_name,timestamp,ph,temperature,ammonical_nitrogen,total_nitrogen,cod,bod,tss,color,dissolved_oxygen,updated_on
1.5 MLD Lalbagh TTP,2022-11-04 16:00:00,7.57,29.90,0.85,4.32,18.04,1.59,0.96,4.24,6.03,2022110416
35MLD Agaram STP,2022-11-04 16:00:00,6.99,26.30,0.66,2.71,-,-,-,-,-,2022110416
Chikka_Bagur_5_MLD_STP,2022-11-04 16:04:00,7.89,26.70,-,-,-,-,-,15.00,-,2022110416
2MLD Ulsoor STP,2022-11-04 17:15:00,7.66,25.70,0.53,2.38,28.80,2.10,3.30,5.76,4.48,2022110417
CHIKKABANAVARA 5 MLD,2022-11-04 16:45:00,7.32,24.70,0.91,2.50,39.51,7.34,10.99,15.60,5.17,2022110417
KADUGODI 6 MLD STP,2022-11-04 16:45:00,7.58,23.90,0.60,2.25,-,-,-,-,5.39,2022110417
HORAMAVU 20 MLD,2022-11-04 16:15:00,7.35,25.90,0.81,3.80,31.20,6.52,22.46,13.11,4.05,2022110417
K AND C VALLEY 60 MLD,2022-11-04 17:00:00,7.4,26.10,1.57,4.90,36.82,0.00,12.83,8.49,3.93,2022110417
NAGASANDRA 20 MLD,2022-11-04 17:00:00,7.03,26.30,0.73,3.40,58.09,4.63,18.22,9.04,3.94,2022110417
RAJACANAL 40 MLD,2022-11-04 16:45:00,7.04,25.50,0.85,3.50,28.44,3.44,4.30,7.96,4.58,2022110417
YELLAMALAPACHETTY 15 MLD,2022-11-04 13:15:00,6.93,25.00,0.56,0.60,34.14,5.57,5.98,5.39,-,2022110417
BELLANDUR 90 MLD,2022-11-04 17:00:00,7.5,25.70,0.37,0.60,25.60,4.26,3.99,8.05,-,2022110417
DODDABELE 20 MLD,2022-11-03 22:30:00,7.33,25.30,0.14,2.30,37.67,7.60,4.74,11.82,-,2022110417
MALLATHALLI 5 MLD,2022-10-11 09:20:00,7.29,26.80,0.37,0.93,20.98,1.67,15.98,12.05,3.93,2022110417
NAGASANDRA OLD 20 MLD,2022-11-04 16:45:00,7.06,25.30,5.36,8.04,-,-,72.51,5.64,10.47,2022110417
4MLD Cubbon Park TTP,2022-11-04 17:00:00,7.09,26.80,3.46,4.68,17.31,1.18,0.92,5.02,13.84,2022110417
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.00,-,-,2022110417
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.00,0.00,0.00,-,-,2022110417
KADABEESANAHALLI 50 MLD,2022-11-04 16:45:00,7.98,23.80,0.59,2.95,44.40,9.86,10.93,8.71,5.59,2022110417
STP Sarakki 5 MLD,2022-11-04 16:45:00,5.83,26.50,-,-,26.44,-,24.05,5.29,-,2022110417
Kempambudhi STP 1 MLD,2022-11-04 17:00:00,7.11,22.80,0.62,1.93,22.49,4.15,5.17,5.40,6.94,2022110417
Mailasandra STP 75 MLD,2022-11-04 17:00:00,7.41,23.50,1.24,4.08,42.56,7.64,12.94,12.62,3.40,2022110417
60 MLD V.Valley TTP,2022-11-04 12:15:00,7.78,25.10,1.97,6.30,-,-,4.90,5.73,5.07,2022110417
KR Puram STP 20 MLD,2022-11-04 16:45:00,7.39,24.40,0.27,0.54,68.65,9.61,73.34,15.74,5.52,2022110417
1.5 MLD Lalbagh TTP,2022-11-04 16:45:00,7.58,30.80,0.81,4.12,18.04,1.59,0.96,4.21,5.99,2022110417
35MLD Agaram STP,2022-11-04 17:00:00,7.02,26.20,3.62,14.84,-,-,-,-,-,2022110417
Chikka_Bagur_5_MLD_STP,2022-11-04 17:04:00,7.81,26.60,-,-,-,7.40,7.20,14.80,-,2022110417
2MLD Ulsoor STP,2022-11-04 18:15:00,7.67,25.60,0.53,2.38,29.20,2.10,3.50,5.84,4.41,2022110418
CHIKKABANAVARA 5 MLD,2022-11-04 17:45:00,7.30,24.50,0.91,2.50,39.58,7.35,11.01,15.52,4.66,2022110418
KADUGODI 6 MLD STP,2022-11-04 17:45:00,7.59,24.40,0.60,2.27,-,-,-,-,4.83,2022110418
HORAMAVU 20 MLD,2022-11-04 17:30:00,7.39,25.80,0.82,3.70,31.33,6.61,22.92,13.94,4.10,2022110418
K AND C VALLEY 60 MLD,2022-11-04 17:45:00,7.39,26.00,1.57,4.90,37.04,0.00,12.94,8.35,3.93,2022110418
NAGASANDRA 20 MLD,2022-11-04 18:00:00,6.99,26.50,0.74,3.30,57.23,4.51,18.29,8.89,3.95,2022110418
RAJACANAL 40 MLD,2022-11-04 17:45:00,7.04,25.40,0.86,3.50,28.45,3.44,4.31,8.00,4.58,2022110418
YELLAMALAPACHETTY 15 MLD,2022-11-04 18:00:00,6.96,25.00,0.52,0.70,34.14,5.58,5.98,5.41,-,2022110418
BELLANDUR 90 MLD,2022-11-04 18:00:00,7.56,25.50,0.37,0.60,25.61,4.25,4.03,8.06,-,2022110418
DODDABELE 20 MLD,2022-11-03 22:30:00,7.33,25.30,0.14,2.30,37.67,7.60,4.74,11.82,-,2022110418
MALLATHALLI 5 MLD,2022-10-11 09:20:00,7.29,26.80,0.37,0.93,20.98,1.67,15.98,12.05,3.93,2022110418
NAGASANDRA OLD 20 MLD,2022-11-04 17:45:00,7.05,25.20,5.50,8.25,-,-,71.62,8.85,9.31,2022110418
4MLD Cubbon Park TTP,2022-11-04 18:00:00,7.11,26.80,3.48,4.68,17.32,1.18,0.92,5.02,13.92,2022110418
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.00,-,-,-,0.00,0.00,0.00,-,-,2022110418
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.00,-,-,-,0.00,0.00,0.00,-,-,2022110418
KADABEESANAHALLI 50 MLD,2022-11-04 17:45:00,7.98,23.90,0.59,2.95,44.42,9.83,10.94,8.59,5.59,2022110418
STP Sarakki 5 MLD,2022-11-04 17:30:00,5.86,26.60,-,-,26.50,-,23.48,5.30,-,2022110418
Kempambudhi STP 1 MLD,2022-11-04 18:00:00,7.11,22.80,0.62,1.93,22.62,4.12,5.20,5.37,6.89,2022110418
Mailasandra STP 75 MLD,2022-11-04 18:00:00,7.41,23.20,1.24,4.16,42.31,7.59,12.98,12.99,3.47,2022110418
60 MLD V.Valley TTP,2022-11-04 17:45:00,7.79,25.20,2.01,6.43,-,-,5.29,-,4.81,2022110418
KR Puram STP 20 MLD,2022-11-04 17:45:00,7.39,24.40,0.27,0.54,65.44,9.16,69.49,14.07,5.47,2022110418
1.5 MLD Lalbagh TTP,2022-11-04 17:45:00,7.60,28.30,0.81,4.03,18.04,1.59,0.97,4.28,6.23,2022110418
35MLD Agaram STP,2022-11-04 18:00:00,7.01,26.20,3.76,15.42,-,-,-,-,-,2022110418
Chikka_Bagur_5_MLD_STP,2022-11-04 17:27:00,-,26.70,-,-,42.70,7.40,7.30,14.80,-,2022110418
2MLD Ulsoor STP,2022-11-04 19:15:00,7.67,25.50,0.54,2.43,29.30,2.10,3.50,5.86,4.44,2022110419
CHIKKABANAVARA 5 MLD,2022-11-04 18:45:00,7.3,24.50,0.90,2.50,39.54,7.35,11.01,15.77,4.62,2022110419
KADUGODI 6 MLD STP,2022-11-04 18:45:00,7.58,23.90,0.60,2.19,-,-,-,-,5.16,2022110419
HORAMAVU 20 MLD,2022-11-04 18:15:00,7.36,26.00,0.79,3.90,31.37,6.66,23.06,13.57,3.95,2022110419
K AND C VALLEY 60 MLD,2022-11-04 18:15:00,7.37,26.00,1.56,4.90,36.99,0.00,12.90,9.06,3.90,2022110419
NAGASANDRA 20 MLD,2022-11-04 18:45:00,7.01,26.40,0.74,3.40,57.80,4.53,18.56,9.01,3.94,2022110419
RAJACANAL 40 MLD,2022-11-04 18:45:00,7.06,25.40,0.86,3.50,28.42,3.44,4.28,8.00,4.58,2022110419
YELLAMALAPACHETTY 15 MLD,2022-11-04 19:00:00,6.91,25.00,0.52,0.70,34.15,5.58,5.99,5.40,-,2022110419
BELLANDUR 90 MLD,2022-11-04 19:00:00,7.57,25.40,0.36,0.60,25.61,4.26,4.03,8.08,-,2022110419
DODDABELE 20 MLD,2022-11-03 22:30:00,7.33,25.30,0.14,2.30,37.67,7.60,4.74,11.82,-,2022110419
MALLATHALLI 5 MLD,2022-10-11 09:20:00,7.29,26.80,0.37,0.93,20.98,1.67,15.98,12.05,3.93,2022110419
NAGASANDRA OLD 20 MLD,2022-11-04 18:45:00,7.07,25.10,5.38,8.07,61.91,7.09,70.76,9.86,9.77,2022110419
4MLD Cubbon Park TTP,2022-11-04 19:00:00,7.07,26.80,3.49,4.67,17.31,1.17,0.92,5.02,13.96,2022110419
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.00,-,-,2022110419
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.00,0.00,0.00,-,-,2022110419
KADABEESANAHALLI 50 MLD,2022-11-04 18:45:00,7.99,23.50,0.59,2.95,44.57,9.85,11.00,8.71,5.59,2022110419
STP Sarakki 5 MLD,2022-11-04 19:00:00,5.89,26.70,-,-,26.48,-,23.94,5.30,-,2022110419
Kempambudhi STP 1 MLD,2022-11-04 18:45:00,7.11,22.80,0.62,1.93,22.34,4.13,5.15,5.32,6.90,2022110419
Mailasandra STP 75 MLD,2022-11-04 19:00:00,7.4,23.10,1.23,4.52,42.38,7.60,12.99,12.78,3.77,2022110419
60 MLD V.Valley TTP,2022-11-04 17:45:00,7.79,25.20,2.01,6.43,-,-,5.29,-,4.81,2022110419
KR Puram STP 20 MLD,2022-11-04 18:45:00,7.39,24.40,0.27,0.54,66.24,9.27,72.48,13.52,5.43,2022110419
1.5 MLD Lalbagh TTP,2022-11-04 18:45:00,7.63,26.40,0.78,3.95,18.04,1.59,0.97,4.45,6.44,2022110419
35MLD Agaram STP,2022-11-04 18:45:00,7.03,26.30,1.26,5.17,-,-,-,-,-,2022110419
Chikka_Bagur_5_MLD_STP,2022-11-04 19:04:00,7.61,26.60,-,-,-,-,-,14.80,-,2022110419
2MLD Ulsoor STP,2022-11-04 20:15:00,7.67,25.40,0.53,2.38,29.50,2.10,3.60,5.90,4.48,2022110420
CHIKKABANAVARA 5 MLD,2022-11-04 19:45:00,7.27,24.50,0.90,2.60,39.56,7.34,11.02,15.60,4.61,2022110420
KADUGODI 6 MLD STP,2022-11-04 19:45:00,7.59,23.90,0.60,2.20,-,-,-,-,5.09,2022110420
HORAMAVU 20 MLD,2022-11-04 19:45:00,7.36,26.10,0.81,3.80,31.41,6.54,23.28,13.49,4.05,2022110420
K AND C VALLEY 60 MLD,2022-11-04 19:30:00,7.33,26.00,1.73,4.70,37.15,0.00,12.98,8.61,4.32,2022110420
NAGASANDRA 20 MLD,2022-11-04 19:45:00,7.02,26.30,0.73,3.40,57.66,4.53,18.32,8.73,3.94,2022110420
RAJACANAL 40 MLD,2022-11-04 19:45:00,7.07,25.40,0.86,3.50,28.28,3.45,4.06,8.01,4.59,2022110420
YELLAMALAPACHETTY 15 MLD,2022-11-04 19:45:00,6.79,25.00,0.54,0.50,34.17,5.59,6.09,5.40,-,2022110420
BELLANDUR 90 MLD,2022-11-04 20:00:00,7.51,25.30,0.36,0.60,25.60,4.26,4.01,8.04,-,2022110420
DODDABELE 20 MLD,2022-11-03 22:30:00,7.33,25.30,0.14,2.30,37.67,7.60,4.74,11.82,-,2022110420
MALLATHALLI 5 MLD,2022-10-11 09:20:00,7.29,26.80,0.37,0.93,20.98,1.67,15.98,12.05,3.93,2022110420
NAGASANDRA OLD 20 MLD,2022-11-04 19:45:00,7.14,25.10,5.36,8.04,61.90,6.80,71.87,8.60,10.46,2022110420
4MLD Cubbon Park TTP,2022-11-04 19:45:00,7.08,26.80,3.52,4.67,17.31,1.17,0.92,5.02,14.08,2022110420
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.00,-,-,-,0.00,0.00,0.00,-,-,2022110420
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.00,-,-,-,0.00,0.00,0.00,-,-,2022110420
KADABEESANAHALLI 50 MLD,2022-11-04 19:45:00,7.99,23.10,0.59,2.95,44.35,9.88,10.86,8.85,5.59,2022110420
STP Sarakki 5 MLD,2022-11-04 20:00:00,5.89,26.80,-,-,26.59,-,24.37,5.32,-,2022110420
Kempambudhi STP 1 MLD,2022-11-04 19:45:00,7.11,22.80,0.62,1.92,22.27,4.13,5.11,5.38,6.89,2022110420
Mailasandra STP 75 MLD,2022-11-04 20:00:00,7.40,22.90,1.22,3.89,42.42,7.61,12.98,12.85,3.24,2022110420
60 MLD V.Valley TTP,2022-11-04 17:45:00,7.79,25.20,2.01,6.43,-,-,5.29,-,4.81,2022110420
KR Puram STP 20 MLD,2022-11-04 19:30:00,7.39,24.40,0.29,0.58,63.13,8.84,63.89,13.65,5.48,2022110420
1.5 MLD Lalbagh TTP,2022-11-04 19:45:00,7.66,25.50,0.75,3.80,18.04,1.59,0.97,4.56,6.53,2022110420
35MLD Agaram STP,2022-11-04 19:45:00,6.98,26.20,0.77,3.16,-,-,-,-,-,2022110420
Chikka_Bagur_5_MLD_STP,2022-11-04 20:03:00,-,26.50,-,-,42.90,7.40,7.30,14.80,-,2022110420
2MLD Ulsoor STP,2022-11-04 21:15:00,7.68,25.50,0.52,2.34,29.40,2.10,3.50,5.88,4.33,2022110421
CHIKKABANAVARA 5 MLD,2022-11-04 20:45:00,7.27,24.50,0.89,2.60,39.63,7.34,11.07,15.62,4.28,2022110421
KADUGODI 6 MLD STP,2022-11-04 20:30:00,7.62,24.00,0.60,2.23,-,-,-,-,4.36,2022110421
HORAMAVU 20 MLD,2022-11-04 20:30:00,7.35,25.90,0.81,3.80,31.43,6.54,23.26,13.52,4.05,2022110421
K AND C VALLEY 60 MLD,2022-11-04 20:45:00,7.33,25.90,1.72,4.70,36.94,0.00,12.92,8.02,4.30,2022110421
NAGASANDRA 20 MLD,2022-11-04 20:45:00,7.03,26.20,0.74,3.40,59.14,4.53,19.13,8.66,3.93,2022110421
RAJACANAL 40 MLD,2022-11-04 20:45:00,7.07,25.40,0.86,3.50,28.30,3.44,4.08,7.96,4.60,2022110421
YELLAMALAPACHETTY 15 MLD,2022-11-04 20:45:00,6.83,24.90,0.45,0.60,34.16,5.59,6.05,5.40,-,2022110421
BELLANDUR 90 MLD,2022-11-04 20:45:00,7.5,25.30,0.36,0.60,25.60,4.27,4.01,8.05,-,2022110421
DODDABELE 20 MLD,2022-11-03 22:30:00,7.33,25.30,0.14,2.30,37.67,7.60,4.74,11.82,-,2022110421
MALLATHALLI 5 MLD,2022-10-11 09:20:00,7.29,26.80,0.37,0.93,20.98,1.67,15.98,12.05,3.93,2022110421
NAGASANDRA OLD 20 MLD,2022-11-04 20:45:00,7.1,25.10,5.04,7.56,61.80,6.78,71.08,1.76,10.60,2022110421
4MLD Cubbon Park TTP,2022-11-04 20:45:00,7.1,26.80,3.52,4.68,17.31,1.18,0.92,5.02,14.08,2022110421
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.00,-,-,2022110421
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.00,0.00,0.00,-,-,2022110421
KADABEESANAHALLI 50 MLD,2022-11-04 20:45:00,7.99,23.00,0.59,2.95,44.83,9.82,11.12,8.56,5.59,2022110421
STP Sarakki 5 MLD,2022-11-04 20:00:00,5.89,26.80,-,-,26.59,-,24.37,5.32,-,2022110421
Kempambudhi STP 1 MLD,2022-11-04 19:45:00,7.11,22.80,0.62,1.92,22.27,4.13,5.11,5.38,6.89,2022110421
Mailasandra STP 75 MLD,2022-11-04 20:45:00,7.39,22.90,1.22,2.83,42.68,7.66,12.97,12.90,2.36,2022110421
60 MLD V.Valley TTP,2022-11-04 17:45:00,7.79,25.20,2.01,6.43,-,-,5.29,-,4.81,2022110421
KR Puram STP 20 MLD,2022-11-04 20:45:00,7.39,24.30,0.29,0.58,61.58,8.62,59.47,14.66,5.38,2022110421
1.5 MLD Lalbagh TTP,2022-11-04 20:45:00,7.68,24.80,0.73,3.65,18.04,1.59,0.97,4.61,6.61,2022110421
35MLD Agaram STP,2022-11-04 20:45:00,7.04,26.20,0.81,3.32,-,-,-,-,-,2022110421
Chikka_Bagur_5_MLD_STP,2022-11-04 21:04:00,7.78,26.50,-,-,42.70,7.40,7.10,14.80,-,2022110421
2MLD Ulsoor STP,2022-11-04 22:15:00,7.68,25.30,0.51,2.30,29.50,2.10,3.60,5.90,4.32,2022110422
CHIKKABANAVARA 5 MLD,2022-11-04 21:45:00,7.26,24.50,0.90,2.60,39.59,7.36,11.03,15.58,4.36,2022110422
KADUGODI 6 MLD STP,2022-11-04 21:45:00,7.56,23.90,0.60,2.30,-,-,-,-,4.80,2022110422
HORAMAVU 20 MLD,2022-11-04 21:15:00,7.4,25.70,0.82,3.80,31.51,6.67,23.72,13.85,4.10,2022110422
K AND C VALLEY 60 MLD,2022-11-04 21:45:00,7.31,25.80,1.79,4.60,36.96,0.00,12.86,9.85,4.47,2022110422
NAGASANDRA 20 MLD,2022-11-04 21:45:00,7.03,26.30,0.76,3.40,58.10,4.51,18.70,9.05,3.93,2022110422
RAJACANAL 40 MLD,2022-11-04 21:45:00,7.08,25.40,0.86,3.50,28.29,3.45,4.07,8.03,4.60,2022110422
YELLAMALAPACHETTY 15 MLD,2022-11-04 21:45:00,6.86,24.80,0.56,0.60,34.15,5.59,5.97,5.41,-,2022110422
BELLANDUR 90 MLD,2022-11-04 22:00:00,7.57,25.30,0.36,0.60,25.61,4.27,4.01,8.05,-,2022110422
DODDABELE 20 MLD,2022-11-03 22:30:00,7.33,25.30,0.14,2.30,37.67,7.60,4.74,11.82,-,2022110422
MALLATHALLI 5 MLD,2022-10-11 09:20:00,7.29,26.80,0.37,0.93,20.98,1.67,15.98,12.05,3.93,2022110422
NAGASANDRA OLD 20 MLD,2022-11-04 21:45:00,7.09,25.10,5.46,8.19,-,-,-,-,10.01,2022110422
4MLD Cubbon Park TTP,2022-11-04 21:45:00,7.14,26.80,3.55,4.68,17.31,1.18,0.92,5.02,14.20,2022110422
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.00,-,-,2022110422
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.00,0.00,0.00,-,-,2022110422
KADABEESANAHALLI 50 MLD,2022-11-04 21:45:00,7.99,22.80,0.60,3.00,44.74,9.85,11.06,8.67,5.59,2022110422
STP Sarakki 5 MLD,2022-11-04 20:00:00,5.89,26.80,-,-,26.59,-,24.37,5.32,-,2022110422
Kempambudhi STP 1 MLD,2022-11-04 19:45:00,7.11,22.80,0.62,1.92,22.27,4.13,5.11,5.38,6.89,2022110422
Mailasandra STP 75 MLD,2022-11-04 21:45:00,7.39,22.90,1.21,3.46,42.57,7.64,12.95,12.62,2.88,2022110422
60 MLD V.Valley TTP,2022-11-04 17:45:00,7.79,25.20,2.01,6.43,-,-,5.29,-,4.81,2022110422
KR Puram STP 20 MLD,2022-11-04 21:45:00,7.39,24.30,0.29,0.58,60.69,8.50,56.61,14.99,5.58,2022110422
1.5 MLD Lalbagh TTP,2022-11-04 21:45:00,7.69,23.90,0.71,3.60,18.04,1.59,0.97,4.68,6.72,2022110422
35MLD Agaram STP,2022-11-04 21:45:00,7.07,26.40,0.82,3.36,-,-,-,-,-,2022110422
Chikka_Bagur_5_MLD_STP,2022-11-04 22:04:00,7.68,26.50,-,-,42.90,7.50,7.40,15.00,-,2022110422
2MLD Ulsoor STP,2022-11-04 23:15:00,7.67,25.30,0.52,2.34,30.00,2.10,3.80,6.00,4.24,2022110423
CHIKKABANAVARA 5 MLD,2022-11-04 22:45:00,7.27,24.50,0.89,2.60,39.57,7.34,11.03,15.42,4.28,2022110423
KADUGODI 6 MLD STP,2022-11-04 22:45:00,7.59,23.90,0.60,2.26,-,-,-,-,5.01,2022110423
HORAMAVU 20 MLD,2022-11-04 22:00:00,7.39,25.90,0.81,3.80,31.57,6.68,23.90,13.91,4.05,2022110423
K AND C VALLEY 60 MLD,2022-11-04 22:45:00,7.33,25.80,1.80,4.60,37.13,0.00,12.93,8.80,4.50,2022110423
NAGASANDRA 20 MLD,2022-11-04 22:45:00,7.0,26.30,0.74,3.40,57.64,4.48,18.55,8.93,3.95,2022110423
RAJACANAL 40 MLD,2022-11-04 22:45:00,7.08,25.40,0.87,3.50,28.31,3.45,4.09,8.00,4.60,2022110423
YELLAMALAPACHETTY 15 MLD,2022-11-04 22:45:00,6.8,24.80,0.59,0.60,34.15,5.59,5.97,5.40,-,2022110423
BELLANDUR 90 MLD,2022-11-04 22:45:00,7.58,25.20,0.35,0.60,25.61,4.28,4.01,8.06,-,2022110423
DODDABELE 20 MLD,2022-11-03 22:30:00,7.33,25.30,0.14,2.30,37.67,7.60,4.74,11.82,-,2022110423
MALLATHALLI 5 MLD,2022-10-11 09:20:00,7.29,26.80,0.37,0.93,20.98,1.67,15.98,12.05,3.93,2022110423
NAGASANDRA OLD 20 MLD,2022-11-04 22:45:00,7.09,25.00,5.56,8.34,-,-,-,-,9.60,2022110423
4MLD Cubbon Park TTP,2022-11-04 22:45:00,7.16,26.80,3.53,4.68,17.32,1.18,0.92,5.02,14.12,2022110423
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.00,-,-,2022110423
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.00,0.00,0.00,-,-,2022110423
KADABEESANAHALLI 50 MLD,2022-11-04 22:45:00,7.99,22.70,0.60,3.00,44.56,9.84,10.96,8.74,5.59,2022110423
STP Sarakki 5 MLD,2022-11-04 22:15:00,5.89,26.70,-,-,26.51,-,24.37,5.30,-,2022110423
Kempambudhi STP 1 MLD,2022-11-04 19:45:00,7.11,22.80,0.62,1.92,22.27,4.13,5.11,5.38,6.89,2022110423
Mailasandra STP 75 MLD,2022-11-04 22:45:00,7.4,22.80,1.21,2.82,42.55,7.63,12.95,12.63,2.35,2022110423
60 MLD V.Valley TTP,2022-11-04 17:45:00,7.79,25.20,2.01,6.43,-,-,5.29,-,4.81,2022110423
KR Puram STP 20 MLD,2022-11-04 22:45:00,7.39,24.20,0.29,0.58,60.25,8.43,54.79,15.57,5.42,2022110423
1.5 MLD Lalbagh TTP,2022-11-04 22:45:00,7.69,23.30,0.70,3.52,18.04,1.59,0.97,4.74,6.80,2022110423
35MLD Agaram STP,2022-11-04 22:45:00,7.04,26.30,0.86,3.53,-,-,-,-,-,2022110423
Chikka_Bagur_5_MLD_STP,2022-11-04 23:03:00,7.76,-,-,-,-,-,-,14.80,-,2022110423
2MLD Ulsoor STP,2022-11-04 23:45:00,7.67,25.20,0.53,2.38,30.10,2.20,3.80,6.02,4.13,2022110500
CHIKKABANAVARA 5 MLD,2022-11-04 23:45:00,7.28,24.40,0.89,2.60,39.58,7.34,11.03,15.53,4.24,2022110500
KADUGODI 6 MLD STP,2022-11-04 23:45:00,7.6,24.00,0.60,2.28,-,-,-,-,4.18,2022110500
HORAMAVU 20 MLD,2022-11-04 23:30:00,7.37,26.00,0.81,3.80,31.54,6.73,23.63,14.06,4.05,2022110500
K AND C VALLEY 60 MLD,2022-11-05 00:00:00,7.35,25.80,1.80,4.60,37.10,0.00,13.00,8.70,4.50,2022110500
NAGASANDRA 20 MLD,2022-11-04 23:45:00,7.02,26.10,0.73,3.40,59.31,4.50,19.43,8.78,3.93,2022110500
RAJACANAL 40 MLD,2022-11-04 23:45:00,7.07,25.30,0.86,3.50,28.32,3.44,4.11,7.97,4.60,2022110500
YELLAMALAPACHETTY 15 MLD,2022-11-05 00:00:00,6.87,24.80,0.56,0.70,34.15,5.59,5.94,5.40,-,2022110500
BELLANDUR 90 MLD,2022-11-05 00:00:00,7.52,25.20,0.35,0.60,25.60,4.28,4.01,8.06,-,2022110500
DODDABELE 20 MLD,2022-11-03 22:30:00,7.33,25.30,0.14,2.30,37.67,7.60,4.74,11.82,-,2022110500
MALLATHALLI 5 MLD,2022-10-11 09:20:00,7.29,26.80,0.37,0.93,20.98,1.67,15.98,12.05,3.93,2022110500
NAGASANDRA OLD 20 MLD,2022-11-04 23:45:00,7.11,25.00,5.44,8.16,-,-,-,-,19.86,2022110500
4MLD Cubbon Park TTP,2022-11-05 00:00:00,7.17,26.80,3.51,4.68,17.31,1.18,0.92,5.02,14.04,2022110500
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.00,-,-,2022110500
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.00,0.00,0.00,-,-,2022110500
KADABEESANAHALLI 50 MLD,2022-11-04 23:45:00,7.99,22.60,0.60,3.00,44.68,9.84,11.03,8.72,5.59,2022110500
STP Sarakki 5 MLD,2022-11-04 23:30:00,5.89,26.70,-,-,26.56,-,24.12,5.31,-,2022110500
Kempambudhi STP 1 MLD,2022-11-04 19:45:00,7.11,22.80,0.62,1.92,22.27,4.13,5.11,5.38,6.89,2022110500
Mailasandra STP 75 MLD,2022-11-05 00:00:00,7.4,22.80,1.20,1.20,42.80,7.69,12.94,12.97,1.00,2022110500
60 MLD V.Valley TTP,2022-11-04 23:15:00,7.8,25.10,1.59,5.09,-,-,5.46,-,4.70,2022110500
KR Puram STP 20 MLD,2022-11-04 23:45:00,7.4,24.20,0.29,0.58,61.83,8.66,59.13,16.02,5.51,2022110500
1.5 MLD Lalbagh TTP,2022-11-04 23:45:00,7.71,23.20,0.69,3.45,18.04,1.59,0.97,4.76,6.80,2022110500
35MLD Agaram STP,2022-11-05 00:00:00,7.04,26.20,0.85,3.49,-,-,-,-,-,2022110500
Chikka_Bagur_5_MLD_STP,2022-11-05 00:04:00,7.76,26.50,-,-,43.20,-,7.90,14.60,-,2022110500
2MLD Ulsoor STP,2022-11-05 01:15:00,7.67,25.20,0.53,2.38,29.90,2.10,3.80,5.98,4.02,2022110501
CHIKKABANAVARA 5 MLD,2022-11-05 00:45:00,7.26,24.50,0.88,2.60,39.69,7.34,11.13,15.59,4.36,2022110501
KADUGODI 6 MLD STP,2022-11-05 00:45:00,7.61,23.90,0.60,2.18,-,-,-,-,3.92,2022110501
HORAMAVU 20 MLD,2022-11-05 00:45:00,7.34,25.90,0.82,3.80,31.34,6.62,22.74,13.81,4.10,2022110501
K AND C VALLEY 60 MLD,2022-11-05 00:45:00,7.36,25.80,1.79,4.70,37.24,0.00,13.03,8.91,4.47,2022110501
NAGASANDRA 20 MLD,2022-11-05 00:45:00,7.0,26.10,0.73,3.50,59.30,4.51,19.53,8.87,3.91,2022110501
RAJACANAL 40 MLD,2022-11-05 00:45:00,7.08,25.30,0.86,3.50,28.34,3.44,4.13,7.98,4.60,2022110501
YELLAMALAPACHETTY 15 MLD,2022-11-05 01:00:00,6.86,24.70,0.61,0.60,34.17,5.60,6.00,5.40,-,2022110501
BELLANDUR 90 MLD,2022-11-05 01:00:00,7.51,25.20,0.35,0.60,25.61,4.30,4.02,8.09,-,2022110501
DODDABELE 20 MLD,2022-11-03 22:30:00,7.33,25.30,0.14,2.30,37.67,7.60,4.74,11.82,-,2022110501
MALLATHALLI 5 MLD,2022-10-11 09:20:00,7.29,26.80,0.37,0.93,20.98,1.67,15.98,12.05,3.93,2022110501
NAGASANDRA OLD 20 MLD,2022-11-05 00:45:00,7.12,25.00,4.95,7.42,-,-,-,-,8.42,2022110501
4MLD Cubbon Park TTP,2022-11-05 01:00:00,7.18,26.80,3.51,4.68,17.31,1.18,0.92,5.02,14.04,2022110501
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.00,-,-,2022110501
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.00,0.00,0.00,-,-,2022110501
