stp_name,timestamp,ph,temperature,ammonical_nitrogen,total_nitrogen,cod,bod,tss,color,dissolved_oxygen,total_phosphorus,outlet_flow,inlet_flow,updated_on
STP Sarakki 5 MLD,2024-05-28 20:30:00,7.79,29.50,2.44,4.88,22.15,9.99,9.24,4.43,-,-,-,-,2024052821
Mailasandra STP 75 MLD,2024-05-28 20:45:00,6.62,27.60,3.82,6.11,50.64,17.79,18.45,25.80,1.58,-,-,-,2024052821
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024052821
KR Puram STP 20 MLD,2024-05-28 21:00:00,6.8,27.30,3.03,6.06,53.59,12.28,18.91,7.50,1.65,-,-,-,2024052821
1.5 MLD Lalbagh TTP,2024-05-23 17:15:00,7.25,30.90,0.74,3.7,18.63,1.50,0.98,-,3.75,-,-,-,2024052821
35MLD Agaram STP,2024-05-28 20:45:00,7.26,28.30,0.46,1.89,29.77,5.08,2.53,6.53,-,-,-,-,2024052821
Chikka_Bagur_5_MLD_STP,2024-05-28 21:00:00,7.78,27.10,1.48,3.0,47.40,7.60,11.40,15.20,-,-,-,-,2024052821
Yelahanka 10MLD TTP,2024-05-28 21:00:00,7.28,26.90,1.08,2.95,42.10,7.20,6.30,8.42,2.34,0.22,-,-,2024052821
40MLD OLD Rajacanal STP,2024-05-28 21:00:00,7.61,26.70,7.12,17.8,30.50,9.20,11.80,7.66,3.81,3.56,-,-,2024052821
Hennur 1MLD TTP,2024-05-18 20:00:00,6.97,29.80,2.55,3.82,23.10,3.80,4.00,5.16,4.28,0.51,-,-,2024052821
4_MLD_Madiwala_STP,2024-05-28 21:00:00,7.54,26.90,0.76,2.2,34.80,4.91,3.83,8.70,-,-,-,-,2024052821
150MLD STP_K&C valley,2024-05-28 20:45:00,7.45,-,1.36,6.73,-,7.21,8.38,-,-,0.55,-,-,2024052821
20Mld KR Puram STP New,2024-05-27 15:15:00,7.61,-,4.44,4.41,41.41,6.34,6.75,9.18,-,-,15.28,14.56,2024052821
10 MLD STP HULIMAVU,2024-05-28 20:45:00,7.78,-,1.61,4.23,17.62,1.05,3.32,1.20,-,-,6.26,7.06,2024052821
2MLD Ulsoor STP,2024-05-28 18:00:00,6.93,28.80,0.58,2.9,25.76,3.61,4.12,5.15,3.68,-,-,-,2024052822
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024052822
KADUGODI 6 MLD STP,2024-05-28 21:45:00,7.8,22.00,0.5,4.62,37.84,7.24,10.31,6.63,2.95,-,-,-,2024052822
HORAMAVU 20 MLD,2024-05-28 21:45:00,7.76,30.70,1.03,2.6,39.46,8.71,9.38,5.80,4.12,-,-,-,2024052822
K AND C VALLEY 60 MLD,2024-05-28 21:51:00,6.34,25.60,1.23,3.9,27.33,2.05,12.56,6.27,10.21,-,-,-,2024052822
NAGASANDRA 20 MLD,2024-05-28 21:45:00,7.67,27.50,0.6,2.4,-,-,-,-,4.12,-,-,-,2024052822
RAJACANAL 40 MLD,2024-05-28 21:45:00,7.68,28.40,0.7,2.4,28.35,3.47,4.07,7.95,3.36,-,-,-,2024052822
YELLAMALAPACHETTY 15 MLD,2024-05-28 22:00:00,11.22,-,1.25,4.99,42.10,8.14,12.47,5.31,4.99,-,-,-,2024052822
BELLANDUR 90 MLD,2024-05-28 21:45:00,7.66,28.50,0.5,3.4,27.03,4.85,6.62,5.41,3.25,-,-,-,2024052822
DODDABELE 20 MLD,2024-05-06 07:45:00,6.71,30.10,0.36,4.6,46.63,5.46,29.59,9.08,4.03,-,-,-,2024052822
NAGASANDRA OLD 20 MLD,2024-05-28 21:45:00,6.82,26.50,1.24,1.86,-,-,25.90,-,3.10,-,-,-,2024052822
4MLD Cubbon Park TTP,2024-05-28 22:00:00,7.24,28.90,0.88,5.51,17.33,1.25,0.91,5.03,3.39,-,-,-,2024052822
KADABEESANAHALLI 50 MLD,2024-05-28 22:00:00,10.03,26.30,8.51,28.93,65.69,9.51,0.00,10.57,38.30,-,-,-,2024052822
STP Sarakki 5 MLD,2024-05-28 21:30:00,7.81,29.40,2.47,4.94,22.19,10.04,9.36,4.44,-,-,-,-,2024052822
Mailasandra STP 75 MLD,2024-05-28 21:45:00,6.59,27.60,4.21,6.74,50.62,17.72,18.48,26.15,1.58,-,-,-,2024052822
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024052822
KR Puram STP 20 MLD,2024-05-28 22:00:00,6.8,27.30,2.96,5.92,53.97,12.43,20.08,7.56,1.54,-,-,-,2024052822
1.5 MLD Lalbagh TTP,2024-05-23 17:15:00,7.25,30.90,0.74,3.7,18.63,1.50,0.98,-,3.75,-,-,-,2024052822
35MLD Agaram STP,2024-05-28 21:45:00,7.25,28.20,0.46,1.89,29.73,5.07,2.53,6.53,-,-,-,-,2024052822
Chikka_Bagur_5_MLD_STP,2024-05-28 22:00:00,7.75,27.10,1.37,2.7,47.50,7.50,11.60,15.00,-,-,-,-,2024052822
Yelahanka 10MLD TTP,2024-05-28 22:00:00,7.29,26.90,1.19,3.29,42.10,7.20,6.30,8.40,2.28,0.22,-,-,2024052822
40MLD OLD Rajacanal STP,2024-05-28 22:00:00,7.61,26.70,7.33,18.33,31.20,9.30,11.90,7.66,3.81,3.66,-,-,2024052822
Hennur 1MLD TTP,2024-05-18 20:00:00,6.97,29.80,2.55,3.82,23.10,3.80,4.00,5.16,4.28,0.51,-,-,2024052822
4_MLD_Madiwala_STP,2024-05-28 22:00:00,7.54,27.00,0.76,2.2,34.80,4.99,3.82,8.70,-,-,-,-,2024052822
150MLD STP_K&C valley,2024-05-28 21:45:00,7.45,-,1.36,6.73,-,7.21,8.38,-,-,0.55,-,-,2024052822
20Mld KR Puram STP New,2024-05-27 15:15:00,7.61,-,4.44,4.41,41.41,6.34,6.75,9.18,-,-,15.28,14.56,2024052822
10 MLD STP HULIMAVU,2024-05-28 21:45:00,7.78,-,1.61,4.23,17.62,1.05,3.32,1.20,-,-,7.98,8.31,2024052822
2MLD Ulsoor STP,2024-05-28 22:30:00,6.93,28.50,0.59,2.95,18.69,2.62,2.99,3.74,2.67,-,-,-,2024052823
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024052823
KADUGODI 6 MLD STP,2024-05-28 22:45:00,7.69,22.10,0.5,4.59,37.83,7.25,10.32,6.66,2.95,-,-,-,2024052823
HORAMAVU 20 MLD,2024-05-28 22:45:00,7.78,30.70,1.04,2.6,39.42,8.73,9.28,5.83,4.16,-,-,-,2024052823
K AND C VALLEY 60 MLD,2024-05-28 22:49:30,6.53,25.40,0.78,3.0,27.26,2.05,12.51,6.18,6.47,-,-,-,2024052823
NAGASANDRA 20 MLD,2024-05-28 22:45:00,7.67,27.40,0.59,2.36,-,-,-,-,4.11,-,-,-,2024052823
RAJACANAL 40 MLD,2024-05-28 22:45:00,7.67,28.40,0.7,2.4,28.34,3.47,4.06,7.95,3.36,-,-,-,2024052823
YELLAMALAPACHETTY 15 MLD,2024-05-28 23:00:00,11.44,-,1.27,5.08,42.34,8.13,12.71,5.30,5.08,-,-,-,2024052823
BELLANDUR 90 MLD,2024-05-28 22:45:00,7.66,28.50,0.49,3.4,27.03,4.86,6.60,5.41,3.18,-,-,-,2024052823
DODDABELE 20 MLD,2024-05-06 07:45:00,6.71,30.10,0.36,4.6,46.63,5.46,29.59,9.08,4.03,-,-,-,2024052823
NAGASANDRA OLD 20 MLD,2024-05-28 22:45:00,6.55,26.60,1.31,1.96,-,-,25.88,-,3.27,-,-,-,2024052823
4MLD Cubbon Park TTP,2024-05-28 23:00:00,7.24,28.90,0.9,5.61,17.34,1.25,0.91,5.03,3.35,-,-,-,2024052823
KADABEESANAHALLI 50 MLD,2024-05-28 22:45:00,10.17,26.20,11.17,37.98,67.57,9.36,0.00,9.78,50.26,-,-,-,2024052823
STP Sarakki 5 MLD,2024-05-28 22:30:00,7.79,29.40,2.49,4.98,22.22,10.08,9.48,4.44,-,-,-,-,2024052823
Mailasandra STP 75 MLD,2024-05-28 22:45:00,6.59,27.50,4.14,6.62,50.64,17.78,18.52,26.45,1.58,-,-,-,2024052823
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024052823
KR Puram STP 20 MLD,2024-05-28 23:00:00,6.8,27.30,2.9,5.8,55.00,12.17,24.79,7.70,1.64,-,-,-,2024052823
1.5 MLD Lalbagh TTP,2024-05-23 17:15:00,7.25,30.90,0.74,3.7,18.63,1.50,0.98,-,3.75,-,-,-,2024052823
35MLD Agaram STP,2024-05-28 22:45:00,7.24,28.10,0.45,1.84,29.68,5.07,2.47,6.52,-,-,-,-,2024052823
Chikka_Bagur_5_MLD_STP,2024-05-28 23:00:00,7.79,27.10,1.25,2.5,47.30,7.20,11.50,14.40,-,-,-,-,2024052823
Yelahanka 10MLD TTP,2024-05-28 23:00:00,7.31,26.90,1.27,3.5,42.10,7.20,6.40,8.44,2.27,0.21,-,-,2024052823
40MLD OLD Rajacanal STP,2024-05-28 23:00:00,7.61,26.70,7.47,18.67,30.80,9.30,11.80,7.77,3.81,3.73,-,-,2024052823
Hennur 1MLD TTP,2024-05-18 20:00:00,6.97,29.80,2.55,3.82,23.10,3.80,4.00,5.16,4.28,0.51,-,-,2024052823
4_MLD_Madiwala_STP,2024-05-28 23:00:00,7.54,27.00,0.76,2.2,34.80,4.93,3.82,8.70,-,-,-,-,2024052823
150MLD STP_K&C valley,2024-05-28 22:45:00,7.48,-,1.36,6.73,-,7.21,8.38,-,-,0.55,-,-,2024052823
20Mld KR Puram STP New,2024-05-27 15:15:00,7.61,-,4.44,4.41,41.41,6.34,6.75,9.18,-,-,15.28,14.56,2024052823
10 MLD STP HULIMAVU,2024-05-28 22:30:00,7.78,-,1.61,4.23,17.62,1.05,3.32,1.20,-,-,8.34,8.75,2024052823
2MLD Ulsoor STP,2024-05-28 22:30:00,6.93,28.50,0.59,2.95,18.69,2.62,2.99,3.74,2.67,-,-,-,2024052900
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024052900
KADUGODI 6 MLD STP,2024-05-28 23:45:00,7.84,22.10,0.5,4.68,37.88,7.24,10.60,6.65,2.95,-,-,-,2024052900
HORAMAVU 20 MLD,2024-05-28 23:45:00,7.77,30.60,1.03,2.7,39.39,8.73,9.29,5.92,4.12,-,-,-,2024052900
K AND C VALLEY 60 MLD,2024-05-28 23:51:00,6.69,28.90,0.85,2.8,25.65,2.92,6.29,8.84,7.06,-,-,-,2024052900
NAGASANDRA 20 MLD,2024-05-28 23:45:00,7.68,27.30,0.58,2.32,-,-,-,-,4.09,-,-,-,2024052900
RAJACANAL 40 MLD,2024-05-28 23:45:00,7.68,28.40,0.7,2.4,28.34,3.47,4.07,7.94,3.36,-,-,-,2024052900
YELLAMALAPACHETTY 15 MLD,2024-05-29 00:00:00,10.7,-,1.19,4.76,42.13,8.20,11.89,5.41,4.76,-,-,-,2024052900
BELLANDUR 90 MLD,2024-05-28 23:45:00,7.65,28.50,0.5,3.4,27.04,4.87,6.67,5.41,3.25,-,-,-,2024052900
DODDABELE 20 MLD,2024-05-06 07:45:00,6.71,30.10,0.36,4.6,46.63,5.46,29.59,9.08,4.03,-,-,-,2024052900
NAGASANDRA OLD 20 MLD,2024-05-28 23:45:00,6.81,22.70,1.28,1.92,-,-,25.94,-,3.20,-,-,-,2024052900
4MLD Cubbon Park TTP,2024-05-29 00:00:00,7.23,28.90,0.91,5.69,17.33,1.25,0.91,5.03,3.35,-,-,-,2024052900
KADABEESANAHALLI 50 MLD,2024-05-29 00:00:00,10.25,26.30,13.59,46.21,64.49,9.67,0.00,12.70,61.15,-,-,-,2024052900
STP Sarakki 5 MLD,2024-05-28 23:30:00,7.81,29.40,2.52,5.04,22.29,10.19,9.67,4.46,-,-,-,-,2024052900
Mailasandra STP 75 MLD,2024-05-28 23:45:00,6.6,27.50,4.07,6.51,50.60,17.77,18.55,27.00,1.58,-,-,-,2024052900
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024052900
KR Puram STP 20 MLD,2024-05-29 00:00:00,6.79,27.30,3.08,6.16,56.71,12.60,31.79,7.94,1.66,-,-,-,2024052900
1.5 MLD Lalbagh TTP,2024-05-23 17:15:00,7.25,30.90,0.74,3.7,18.63,1.50,0.98,-,3.75,-,-,-,2024052900
35MLD Agaram STP,2024-05-28 23:45:00,7.28,27.90,0.47,1.93,29.85,5.10,2.59,6.55,-,-,-,-,2024052900
Chikka_Bagur_5_MLD_STP,2024-05-29 00:00:00,7.82,27.20,1.45,2.9,47.50,6.90,12.20,13.80,-,-,-,-,2024052900
Yelahanka 10MLD TTP,2024-05-29 00:00:00,7.32,26.90,1.28,3.61,42.00,7.20,6.30,8.40,2.26,0.21,-,-,2024052900
40MLD OLD Rajacanal STP,2024-05-29 00:00:00,7.6,26.70,7.7,19.25,29.80,9.20,11.70,7.56,3.80,3.85,-,-,2024052900
Hennur 1MLD TTP,2024-05-18 20:00:00,6.97,29.80,2.55,3.82,23.10,3.80,4.00,5.16,4.28,0.51,-,-,2024052900
4_MLD_Madiwala_STP,2024-05-29 00:00:00,7.55,27.00,0.76,2.2,34.81,4.99,3.83,8.70,-,-,-,-,2024052900
150MLD STP_K&C valley,2024-05-28 23:45:00,7.45,-,1.36,6.73,-,7.21,8.38,-,-,0.55,-,-,2024052900
20Mld KR Puram STP New,2024-05-27 15:15:00,7.61,-,4.44,4.41,41.41,6.34,6.75,9.18,-,-,15.28,14.56,2024052900
10 MLD STP HULIMAVU,2024-05-28 22:30:00,7.78,-,1.61,4.23,17.62,1.05,3.32,1.20,-,-,8.34,8.75,2024052900
2MLD Ulsoor STP,2024-05-28 22:30:00,6.93,28.50,0.59,2.95,18.69,2.62,2.99,3.74,2.67,-,-,-,2024052901
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024052901
KADUGODI 6 MLD STP,2024-05-29 00:45:00,7.8,22.10,0.5,4.63,37.86,7.25,10.42,6.66,2.95,-,-,-,2024052901
HORAMAVU 20 MLD,2024-05-29 00:45:00,7.75,30.50,1.02,2.7,39.40,8.74,9.30,5.99,4.08,-,-,-,2024052901
K AND C VALLEY 60 MLD,2024-05-29 00:51:00,6.73,29.00,0.83,2.7,25.63,2.88,6.08,8.50,6.89,-,-,-,2024052901
NAGASANDRA 20 MLD,2024-05-29 00:45:00,7.65,27.40,0.58,2.32,-,-,-,-,4.10,-,-,-,2024052901
RAJACANAL 40 MLD,2024-05-29 00:45:00,7.68,28.40,0.7,2.4,28.34,3.47,4.06,7.93,3.36,-,-,-,2024052901
YELLAMALAPACHETTY 15 MLD,2024-05-29 01:00:00,11.55,-,1.28,5.13,42.78,8.11,12.83,5.28,5.13,-,-,-,2024052901
BELLANDUR 90 MLD,2024-05-29 00:45:00,7.65,28.50,0.49,3.4,27.04,4.88,6.68,5.41,3.18,-,-,-,2024052901
DODDABELE 20 MLD,2024-05-06 07:45:00,6.71,30.10,0.36,4.6,46.63,5.46,29.59,9.08,4.03,-,-,-,2024052901
NAGASANDRA OLD 20 MLD,2024-05-29 00:45:00,6.81,22.10,1.45,2.18,-,-,25.99,-,3.62,-,-,-,2024052901
4MLD Cubbon Park TTP,2024-05-29 01:00:00,7.23,28.90,0.91,5.69,17.33,1.25,0.92,5.03,3.38,-,-,-,2024052901
KADABEESANAHALLI 50 MLD,2024-05-29 01:00:00,10.36,26.20,17.23,58.58,67.97,9.36,0.00,11.31,77.53,-,-,-,2024052901
STP Sarakki 5 MLD,2024-05-29 00:30:00,7.83,29.30,2.57,5.14,22.34,10.27,9.88,4.47,-,-,-,-,2024052901
Mailasandra STP 75 MLD,2024-05-29 00:45:00,6.61,27.40,4.03,6.45,50.58,17.75,18.55,26.92,1.58,-,-,-,2024052901
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024052901
KR Puram STP 20 MLD,2024-05-29 01:00:00,6.8,27.20,2.91,5.82,57.48,12.12,33.81,8.05,1.52,-,-,-,2024052901
1.5 MLD Lalbagh TTP,2024-05-23 17:15:00,7.25,30.90,0.74,3.7,18.63,1.50,0.98,-,3.75,-,-,-,2024052901
35MLD Agaram STP,2024-05-29 00:45:00,7.29,28.00,0.43,1.76,29.89,5.10,2.37,6.56,-,-,-,-,2024052901
Chikka_Bagur_5_MLD_STP,2024-05-29 01:00:00,7.79,27.00,1.83,3.7,46.40,7.00,10.70,14.00,-,-,-,-,2024052901
Yelahanka 10MLD TTP,2024-05-29 01:00:00,7.33,26.90,1.32,3.81,42.10,7.40,6.50,8.42,2.26,0.21,-,-,2024052901
40MLD OLD Rajacanal STP,2024-05-29 01:00:00,7.61,26.60,7.74,19.35,30.00,9.30,11.80,7.50,3.81,3.87,-,-,2024052901
Hennur 1MLD TTP,2024-05-18 20:00:00,6.97,29.80,2.55,3.82,23.10,3.80,4.00,5.16,4.28,0.51,-,-,2024052901
4_MLD_Madiwala_STP,2024-05-29 01:00:00,7.54,27.00,0.76,2.2,34.81,5.05,3.83,8.70,-,-,-,-,2024052901
150MLD STP_K&C valley,2024-05-29 00:45:00,7.36,-,1.36,6.73,-,7.21,8.38,-,-,0.55,-,-,2024052901
20Mld KR Puram STP New,2024-05-27 15:15:00,7.61,-,4.44,4.41,41.41,6.34,6.75,9.18,-,-,15.28,14.56,2024052901
10 MLD STP HULIMAVU,2024-05-28 22:30:00,7.78,-,1.61,4.23,17.62,1.05,3.32,1.20,-,-,8.34,8.75,2024052901
2MLD Ulsoor STP,2024-05-28 22:30:00,6.93,28.50,0.59,2.95,18.69,2.62,2.99,3.74,2.67,-,-,-,2024052902
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024052902
KADUGODI 6 MLD STP,2024-05-29 01:45:00,7.68,22.20,0.5,4.72,37.87,7.25,10.57,6.65,2.95,-,-,-,2024052902
HORAMAVU 20 MLD,2024-05-29 01:45:00,7.78,30.70,1.04,2.7,39.37,8.73,9.28,5.97,4.16,-,-,-,2024052902
K AND C VALLEY 60 MLD,2024-05-29 01:51:00,6.73,29.00,0.81,2.7,25.75,2.94,6.30,8.83,6.72,-,-,-,2024052902
NAGASANDRA 20 MLD,2024-05-29 01:45:00,7.67,27.30,0.59,2.36,-,-,-,-,4.11,-,-,-,2024052902
RAJACANAL 40 MLD,2024-05-29 01:45:00,7.68,28.40,0.7,2.4,28.35,3.46,4.08,7.90,3.36,-,-,-,2024052902
YELLAMALAPACHETTY 15 MLD,2024-05-29 02:00:00,11.35,-,1.26,5.05,42.48,8.11,12.61,5.31,5.05,-,-,-,2024052902
BELLANDUR 90 MLD,2024-05-29 01:45:00,7.65,28.40,0.49,3.4,27.04,4.88,6.73,5.41,3.18,-,-,-,2024052902
DODDABELE 20 MLD,2024-05-06 07:45:00,6.71,30.10,0.36,4.6,46.63,5.46,29.59,9.08,4.03,-,-,-,2024052902
NAGASANDRA OLD 20 MLD,2024-05-29 01:45:00,6.77,22.00,1.36,2.04,-,-,25.92,-,3.40,-,-,-,2024052902
4MLD Cubbon Park TTP,2024-05-29 02:00:00,7.23,28.90,0.91,5.69,17.34,1.25,0.92,5.03,3.37,-,-,-,2024052902
KADABEESANAHALLI 50 MLD,2024-05-29 02:00:00,10.02,26.00,8.26,28.08,69.29,9.37,0.00,10.80,37.17,-,-,-,2024052902
STP Sarakki 5 MLD,2024-05-29 01:30:00,7.82,29.20,2.57,5.14,22.40,10.36,10.10,4.48,-,-,-,-,2024052902
Mailasandra STP 75 MLD,2024-05-29 01:45:00,6.62,27.40,3.86,6.18,50.55,17.70,18.56,27.52,1.58,-,-,-,2024052902
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024052902
KR Puram STP 20 MLD,2024-05-29 02:00:00,6.82,27.10,2.61,5.22,54.57,12.59,21.65,7.64,1.59,-,-,-,2024052902
1.5 MLD Lalbagh TTP,2024-05-23 17:15:00,7.25,30.90,0.74,3.7,18.63,1.50,0.98,-,3.75,-,-,-,2024052902
35MLD Agaram STP,2024-05-29 01:45:00,7.3,28.00,0.45,1.84,29.93,5.11,2.47,6.57,-,-,-,-,2024052902
Chikka_Bagur_5_MLD_STP,2024-05-29 02:00:00,7.75,27.00,1.66,3.3,46.60,7.10,10.80,14.20,-,-,-,-,2024052902
Yelahanka 10MLD TTP,2024-05-29 02:00:00,7.32,26.90,1.36,3.78,42.10,7.40,6.60,8.42,2.27,0.21,-,-,2024052902
40MLD OLD Rajacanal STP,2024-05-29 02:00:00,7.61,26.60,7.68,19.2,29.70,9.20,11.70,7.32,3.81,3.84,-,-,2024052902
Hennur 1MLD TTP,2024-05-18 20:00:00,6.97,29.80,2.55,3.82,23.10,3.80,4.00,5.16,4.28,0.51,-,-,2024052902
4_MLD_Madiwala_STP,2024-05-29 02:00:00,7.54,27.00,0.76,2.2,34.82,5.03,3.84,8.70,-,-,-,-,2024052902
150MLD STP_K&C valley,2024-05-29 01:45:00,7.32,-,1.36,6.73,-,7.21,8.38,-,-,0.55,-,-,2024052902
20Mld KR Puram STP New,2024-05-27 15:15:00,7.61,-,4.44,4.41,41.41,6.34,6.75,9.18,-,-,15.28,14.56,2024052902
10 MLD STP HULIMAVU,2024-05-28 22:30:00,7.78,-,1.61,4.23,17.62,1.05,3.32,1.20,-,-,8.34,8.75,2024052902
2MLD Ulsoor STP,2024-05-29 03:00:00,6.93,28.10,0.59,2.95,15.33,2.15,2.45,3.07,2.19,-,-,-,2024052903
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024052903
KADUGODI 6 MLD STP,2024-05-29 02:45:00,7.84,22.10,0.5,4.65,37.90,7.25,10.72,6.65,2.95,-,-,-,2024052903
HORAMAVU 20 MLD,2024-05-29 02:45:00,7.81,30.60,1.04,2.7,39.39,8.74,9.27,5.86,4.16,-,-,-,2024052903
K AND C VALLEY 60 MLD,2024-05-29 02:54:00,6.73,28.90,0.79,2.7,25.47,2.93,5.92,8.80,6.56,-,-,-,2024052903
NAGASANDRA 20 MLD,2024-05-29 02:45:00,7.68,27.20,0.58,2.32,-,-,-,-,4.09,-,-,-,2024052903
RAJACANAL 40 MLD,2024-05-29 02:45:00,7.68,28.30,0.7,2.4,28.36,3.46,4.10,7.92,3.36,-,-,-,2024052903
YELLAMALAPACHETTY 15 MLD,2024-05-29 03:00:00,11.63,-,1.29,5.17,42.99,7.99,12.92,5.29,5.17,-,-,-,2024052903
BELLANDUR 90 MLD,2024-05-29 02:45:00,7.65,28.40,0.49,3.4,27.04,4.88,6.68,5.41,3.18,-,-,-,2024052903
DODDABELE 20 MLD,2024-05-06 07:45:00,6.71,30.10,0.36,4.6,46.63,5.46,29.59,9.08,4.03,-,-,-,2024052903
NAGASANDRA OLD 20 MLD,2024-05-29 02:45:00,6.74,22.10,1.43,2.14,-,-,25.89,-,3.57,-,-,-,2024052903
4MLD Cubbon Park TTP,2024-05-29 03:00:00,7.22,28.90,0.92,5.75,17.33,1.24,0.92,5.03,3.40,-,-,-,2024052903
KADABEESANAHALLI 50 MLD,2024-05-29 03:00:00,9.87,25.90,6.15,20.91,77.10,9.63,0.00,9.91,27.68,-,-,-,2024052903
STP Sarakki 5 MLD,2024-05-29 02:30:00,7.8,29.30,2.59,5.18,22.39,10.36,10.09,4.48,-,-,-,-,2024052903
Mailasandra STP 75 MLD,2024-05-29 02:45:00,6.62,27.40,3.86,6.18,50.54,17.69,18.56,26.95,1.58,-,-,-,2024052903
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024052903
KR Puram STP 20 MLD,2024-05-29 03:00:00,6.84,27.10,2.41,4.82,54.38,12.92,20.53,7.61,1.57,-,-,-,2024052903
1.5 MLD Lalbagh TTP,2024-05-23 17:15:00,7.25,30.90,0.74,3.7,18.63,1.50,0.98,-,3.75,-,-,-,2024052903
35MLD Agaram STP,2024-05-29 02:45:00,7.3,27.90,0.48,1.97,29.93,5.11,2.64,6.57,-,-,-,-,2024052903
Chikka_Bagur_5_MLD_STP,2024-05-29 03:00:00,7.78,27.10,1.55,3.1,47.60,6.90,12.20,13.80,-,-,-,-,2024052903
Yelahanka 10MLD TTP,2024-05-29 03:00:00,7.32,26.90,1.32,3.72,42.00,7.40,6.50,8.39,2.31,0.21,-,-,2024052903
40MLD OLD Rajacanal STP,2024-05-29 03:00:00,7.6,26.50,7.67,19.17,29.40,9.20,11.60,7.31,3.80,3.84,-,-,2024052903
Hennur 1MLD TTP,2024-05-18 20:00:00,6.97,29.80,2.55,3.82,23.10,3.80,4.00,5.16,4.28,0.51,-,-,2024052903
4_MLD_Madiwala_STP,2024-05-29 03:00:00,7.61,26.90,0.72,2.1,34.79,4.76,3.83,8.70,-,-,-,-,2024052903
150MLD STP_K&C valley,2024-05-29 02:45:00,7.33,-,1.36,6.73,-,7.21,8.38,-,-,0.55,-,-,2024052903
20Mld KR Puram STP New,2024-05-27 15:15:00,7.61,-,4.44,4.41,41.41,6.34,6.75,9.18,-,-,15.28,14.56,2024052903
10 MLD STP HULIMAVU,2024-05-28 22:30:00,7.78,-,1.61,4.23,17.62,1.05,3.32,1.20,-,-,8.34,8.75,2024052903
2MLD Ulsoor STP,2024-05-29 03:00:00,6.93,28.10,0.59,2.95,15.33,2.15,2.45,3.07,2.19,-,-,-,2024052904
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024052904
KADUGODI 6 MLD STP,2024-05-29 03:45:00,7.8,22.20,0.5,4.62,37.89,7.24,10.65,6.64,2.95,-,-,-,2024052904
HORAMAVU 20 MLD,2024-05-29 03:45:00,7.8,30.50,1.03,2.7,39.38,8.73,9.28,5.90,4.12,-,-,-,2024052904
K AND C VALLEY 60 MLD,2024-05-29 03:49:30,6.77,28.80,0.79,2.7,25.58,2.94,6.08,8.91,6.56,-,-,-,2024052904
NAGASANDRA 20 MLD,2024-05-29 03:45:00,7.68,27.10,0.58,2.32,-,-,-,-,4.07,-,-,-,2024052904
RAJACANAL 40 MLD,2024-05-29 03:45:00,7.68,28.30,0.7,2.4,28.37,3.46,4.11,7.92,3.36,-,-,-,2024052904
YELLAMALAPACHETTY 15 MLD,2024-05-29 04:00:00,11.96,-,1.33,5.32,43.09,7.93,13.29,5.22,5.32,-,-,-,2024052904
BELLANDUR 90 MLD,2024-05-29 03:45:00,7.64,28.30,0.49,3.4,27.04,4.89,6.70,5.41,3.18,-,-,-,2024052904
DODDABELE 20 MLD,2024-05-06 07:45:00,6.71,30.10,0.36,4.6,46.63,5.46,29.59,9.08,4.03,-,-,-,2024052904
NAGASANDRA OLD 20 MLD,2024-05-29 03:45:00,6.73,21.90,1.5,2.25,-,-,25.74,-,3.75,-,-,-,2024052904
