stp_name,timestamp,ph,temperature,ammonical_nitrogen,total_nitrogen,cod,bod,tss,color,dissolved_oxygen,updated_on
Mailasandra STP 75 MLD,2022-12-08 19:45:00,7.4,21.20,3.41,6.29,41.13,7.17,14.66,13.93,5.24,2022120820
60 MLD V.Valley TTP,2022-12-08 19:00:00,6.26,24.30,88.87,213.29,20.1,2.11,3.2,4.68,15.29,2022120820
KR Puram STP 20 MLD,2022-12-08 19:45:00,5.22,23.40,828.15,1656.30,82.54,11.56,143.13,0.00,5.60,2022120820
1.5 MLD Lalbagh TTP,2022-12-08 19:45:00,6.64,24.20,0.79,3.95,17.29,1.48,1.23,1.63,2.32,2022120820
35MLD Agaram STP,2022-12-08 19:45:00,7.74,25.50,6.13,25.13,23.1,6.1,3.7,5.49,-,2022120820
Chikka_Bagur_5_MLD_STP,2022-12-08 17:13:00,7.7,26.00,-,-,41.0,5.5,6.6,11.00,-,2022120820
2MLD Ulsoor STP,2022-12-08 21:00:00,7.39,24.80,1500.00,6750.00,30.2,2.2,3.8,6.04,4.84,2022120821
CHIKKABANAVARA 5 MLD,2022-12-08 20:45:00,7.15,24.90,0.90,2.80,43.94,7.92,13.58,14.94,3.76,2022120821
KADUGODI 6 MLD STP,2022-12-08 20:45:00,7.8,24.30,1.30,2.64,99.16,0.0,15.26,40.75,4.92,2022120821
HORAMAVU 20 MLD,2022-12-08 20:45:00,7.37,25.50,0.57,3.00,29.06,6.54,12.16,10.17,2.85,2022120821
K AND C VALLEY 60 MLD,2022-12-08 20:45:00,7.38,25.40,1.75,4.20,24.45,3.11,8.23,6.43,4.38,2022120821
NAGASANDRA 20 MLD,2022-12-08 20:45:00,7.1,25.50,0.81,4.00,46.37,3.99,11.62,9.04,3.85,2022120821
RAJACANAL 40 MLD,2022-12-08 20:45:00,7.09,24.90,0.87,3.50,29.3,3.58,5.16,8.15,4.61,2022120821
YELLAMALAPACHETTY 15 MLD,2022-12-08 20:45:00,7.0,24.40,0.31,0.90,34.72,5.74,6.86,5.91,-,2022120821
BELLANDUR 90 MLD,2022-12-01 04:30:00,7.56,25.60,0.43,0.60,26.05,4.23,5.82,8.05,-,2022120821
DODDABELE 20 MLD,2022-12-08 20:45:00,7.19,24.40,0.18,2.40,39.56,7.79,8.21,12.22,4.31,2022120821
MALLATHALLI 5 MLD,2022-12-08 20:45:00,7.77,25.90,2.47,4.70,25.79,4.42,10.74,14.20,4.95,2022120821
NAGASANDRA OLD 20 MLD,2022-12-08 20:45:00,7.18,23.30,0.15,0.23,51.93,6.96,25.28,9.33,5.43,2022120821
4MLD Cubbon Park TTP,2022-12-08 20:45:00,6.91,26.70,0.13,4.69,17.32,1.19,0.92,5.02,0.52,2022120821
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.0,0.0,0.0,-,-,2022120821
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.0,0.0,0.0,-,-,2022120821
KADABEESANAHALLI 50 MLD,2022-12-08 14:00:00,8.16,22.00,0.41,2.05,54.98,10.8,14.19,10.36,5.71,2022120821
STP Sarakki 5 MLD,2022-12-08 20:45:00,4.77,25.90,-,-,18.69,4.78,5.87,3.74,-,2022120821
Kempambudhi STP 1 MLD,2022-12-08 20:45:00,7.11,22.50,0.64,1.98,22.35,4.27,5.18,5.67,6.77,2022120821
Mailasandra STP 75 MLD,2022-12-08 20:45:00,7.4,21.20,3.39,5.66,41.4,7.23,14.65,14.13,4.72,2022120821
60 MLD V.Valley TTP,2022-12-08 20:30:00,6.26,23.70,89.10,213.84,20.1,2.11,3.2,4.68,15.16,2022120821
KR Puram STP 20 MLD,2022-12-08 20:45:00,5.21,23.40,872.66,1745.32,82.72,11.58,143.89,0.17,5.61,2022120821
1.5 MLD Lalbagh TTP,2022-12-08 20:45:00,6.67,23.80,0.78,3.90,17.28,1.48,1.23,1.62,2.31,2022120821
35MLD Agaram STP,2022-12-08 20:45:00,7.71,25.70,3.95,16.19,24.7,4.7,7.3,4.23,-,2022120821
Chikka_Bagur_5_MLD_STP,2022-12-08 17:13:00,7.7,26.00,-,-,41.0,5.5,6.6,11.00,-,2022120821
2MLD Ulsoor STP,2022-12-08 22:00:00,7.4,24.70,1500.00,6750.00,30.0,2.2,3.7,6.00,4.80,2022120822
CHIKKABANAVARA 5 MLD,2022-12-08 21:45:00,7.16,24.90,0.90,2.80,43.84,7.88,13.57,15.04,3.96,2022120822
KADUGODI 6 MLD STP,2022-12-08 21:45:00,7.81,24.20,1.30,2.64,99.13,0.0,15.26,40.67,4.82,2022120822
HORAMAVU 20 MLD,2022-12-08 21:45:00,7.36,25.90,0.57,2.90,29.25,6.57,13.62,10.38,2.85,2022120822
K AND C VALLEY 60 MLD,2022-12-08 21:45:00,7.38,25.30,1.71,4.10,23.91,3.12,7.89,6.89,4.28,2022120822
NAGASANDRA 20 MLD,2022-12-08 21:45:00,7.1,25.70,0.85,3.80,46.66,4.0,11.76,9.37,3.86,2022120822
RAJACANAL 40 MLD,2022-12-08 21:45:00,7.09,24.90,0.87,3.50,29.12,3.58,4.89,8.11,4.61,2022120822
YELLAMALAPACHETTY 15 MLD,2022-12-08 21:45:00,6.97,24.40,0.32,0.80,34.74,5.73,6.97,5.90,-,2022120822
BELLANDUR 90 MLD,2022-12-01 04:30:00,7.56,25.60,0.43,0.60,26.05,4.23,5.82,8.05,-,2022120822
DODDABELE 20 MLD,2022-12-08 21:30:00,7.18,24.50,0.18,2.40,39.61,7.78,8.37,12.22,4.31,2022120822
MALLATHALLI 5 MLD,2022-12-08 21:45:00,6.64,22.10,2.65,5.04,26.47,4.4,13.5,13.07,5.30,2022120822
NAGASANDRA OLD 20 MLD,2022-12-08 21:45:00,7.18,23.30,0.16,0.24,51.92,6.97,25.18,9.33,5.46,2022120822
4MLD Cubbon Park TTP,2022-12-08 21:45:00,6.91,26.70,0.13,4.68,17.32,1.18,0.92,5.02,0.52,2022120822
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.0,0.0,0.0,-,-,2022120822
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.0,0.0,0.0,-,-,2022120822
KADABEESANAHALLI 50 MLD,2022-12-08 14:00:00,8.16,22.00,0.41,2.05,54.98,10.8,14.19,10.36,5.71,2022120822
STP Sarakki 5 MLD,2022-12-08 21:45:00,4.77,26.00,-,-,18.7,4.81,5.89,3.74,-,2022120822
Kempambudhi STP 1 MLD,2022-12-08 21:45:00,7.12,22.50,0.64,1.98,22.36,4.28,5.17,5.84,6.69,2022120822
Mailasandra STP 75 MLD,2022-12-08 21:45:00,7.41,21.20,3.33,5.65,41.28,7.19,14.6,13.70,4.71,2022120822
60 MLD V.Valley TTP,2022-12-08 21:45:00,6.27,22.80,71.56,171.74,20.1,2.1,3.21,4.66,15.24,2022120822
KR Puram STP 20 MLD,2022-12-08 21:45:00,5.17,23.40,994.81,1989.62,82.58,11.56,142.62,6.16,5.63,2022120822
1.5 MLD Lalbagh TTP,2022-12-08 21:45:00,6.69,23.40,0.78,3.90,17.28,1.48,1.23,1.63,2.32,2022120822
35MLD Agaram STP,2022-12-08 21:45:00,7.8,25.20,9.29,38.09,37.5,6.0,17.0,5.40,-,2022120822
Chikka_Bagur_5_MLD_STP,2022-12-08 17:13:00,7.7,26.00,-,-,41.0,5.5,6.6,11.00,-,2022120822
2MLD Ulsoor STP,2022-12-08 23:00:00,7.4,24.60,1500.00,6750.00,30.10,2.20,3.8,6.02,4.77,2022120823
CHIKKABANAVARA 5 MLD,2022-12-08 22:45:00,7.16,24.90,0.90,2.80,43.90,7.90,13.55,14.64,3.89,2022120823
KADUGODI 6 MLD STP,2022-12-08 22:45:00,7.82,24.40,1.40,2.48,99.15,0.00,15.31,40.59,4.60,2022120823
HORAMAVU 20 MLD,2022-12-08 22:45:00,7.38,25.80,0.58,2.90,29.25,6.55,13.57,10.51,2.90,2022120823
K AND C VALLEY 60 MLD,2022-12-08 22:45:00,7.37,25.30,1.71,4.10,24.01,3.05,7.89,6.95,4.28,2022120823
NAGASANDRA 20 MLD,2022-12-08 22:45:00,7.05,26.10,0.87,3.70,49.67,3.94,13.61,9.02,3.87,2022120823
RAJACANAL 40 MLD,2022-12-08 22:45:00,7.1,24.90,0.87,3.50,29.26,3.59,5.09,8.14,4.61,2022120823
YELLAMALAPACHETTY 15 MLD,2022-12-08 22:45:00,7.0,24.60,0.27,0.90,-,-,25.95,5.19,-,2022120823
BELLANDUR 90 MLD,2022-12-01 04:30:00,7.56,25.60,0.43,0.60,26.05,4.23,5.82,8.05,-,2022120823
DODDABELE 20 MLD,2022-12-08 21:30:00,7.18,24.50,0.18,2.40,39.61,7.78,8.37,12.22,4.31,2022120823
MALLATHALLI 5 MLD,2022-12-08 22:45:00,6.45,21.50,2.68,5.09,26.67,4.39,14.47,12.73,5.36,2022120823
NAGASANDRA OLD 20 MLD,2022-12-08 22:45:00,7.19,23.30,0.16,0.24,52.03,6.98,25.75,9.21,5.67,2022120823
4MLD Cubbon Park TTP,2022-12-08 22:45:00,6.92,26.70,0.12,4.68,17.32,1.18,0.92,5.02,0.48,2022120823
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.0,-,-,2022120823
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.00,0.00,0.0,-,-,2022120823
KADABEESANAHALLI 50 MLD,2022-12-08 14:00:00,8.16,22.00,0.41,2.05,54.98,10.80,14.19,10.36,5.71,2022120823
STP Sarakki 5 MLD,2022-12-08 22:45:00,4.79,25.90,-,-,18.72,4.83,5.96,3.74,-,2022120823
Kempambudhi STP 1 MLD,2022-12-08 22:45:00,7.11,22.50,0.64,1.98,23.31,4.26,5.35,5.67,6.70,2022120823
Mailasandra STP 75 MLD,2022-12-08 22:45:00,7.4,21.20,3.34,5.96,41.94,7.34,14.68,14.65,4.97,2022120823
60 MLD V.Valley TTP,2022-12-08 22:30:00,6.28,22.70,72.53,174.07,20.10,2.10,3.21,4.66,15.44,2022120823
KR Puram STP 20 MLD,2022-12-08 22:45:00,5.15,23.40,1058.84,2117.68,82.56,11.56,143.29,0.00,5.61,2022120823
1.5 MLD Lalbagh TTP,2022-12-08 22:45:00,6.7,23.00,0.78,3.90,17.28,1.48,1.23,1.58,2.26,2022120823
35MLD Agaram STP,2022-12-08 22:45:00,7.77,25.60,2.02,8.28,35.50,4.90,17.0,4.41,-,2022120823
Chikka_Bagur_5_MLD_STP,2022-12-08 17:13:00,7.7,26.00,-,-,41.00,5.50,6.6,11.00,-,2022120823
2MLD Ulsoor STP,2022-12-08 23:45:00,7.4,24.50,1500.00,6750.00,29.6,2.2,3.6,5.92,4.73,2022120900
CHIKKABANAVARA 5 MLD,2022-12-08 23:45:00,7.15,24.90,0.90,2.80,43.93,7.91,13.58,14.82,3.86,2022120900
KADUGODI 6 MLD STP,2022-12-08 23:45:00,7.88,24.10,1.40,2.47,99.02,0.0,15.25,40.67,5.11,2022120900
HORAMAVU 20 MLD,2022-12-09 00:00:00,7.34,25.60,0.56,3.00,29.32,6.5,13.96,10.56,2.80,2022120900
K AND C VALLEY 60 MLD,2022-12-09 00:00:00,7.38,25.20,1.68,4.10,24.31,3.08,8.1,6.73,4.20,2022120900
NAGASANDRA 20 MLD,2022-12-08 23:45:00,7.03,25.90,0.86,3.80,45.83,3.98,11.46,9.27,3.91,2022120900
RAJACANAL 40 MLD,2022-12-08 23:45:00,7.1,24.80,0.86,3.50,29.12,3.58,4.88,8.12,4.61,2022120900
YELLAMALAPACHETTY 15 MLD,2022-12-08 23:45:00,7.07,23.90,0.26,0.90,37.74,5.45,20.1,5.26,-,2022120900
BELLANDUR 90 MLD,2022-12-01 04:30:00,7.56,25.60,0.43,0.60,26.05,4.23,5.82,8.05,-,2022120900
DODDABELE 20 MLD,2022-12-08 21:30:00,7.18,24.50,0.18,2.40,39.61,7.78,8.37,12.22,4.31,2022120900
MALLATHALLI 5 MLD,2022-12-09 00:00:00,6.7,22.30,2.64,5.02,26.38,4.33,12.5,13.72,5.28,2022120900
NAGASANDRA OLD 20 MLD,2022-12-08 23:45:00,7.15,22.80,1.25,1.88,51.44,7.09,22.92,9.88,9.46,2022120900
4MLD Cubbon Park TTP,2022-12-09 00:00:00,6.95,26.70,0.12,4.68,17.32,1.18,0.92,5.02,0.48,2022120900
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.0,0.0,0.0,-,-,2022120900
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.0,0.0,0.0,-,-,2022120900
KADABEESANAHALLI 50 MLD,2022-12-08 14:00:00,8.16,22.00,0.41,2.05,54.98,10.8,14.19,10.36,5.71,2022120900
STP Sarakki 5 MLD,2022-12-09 00:00:00,4.8,25.90,-,-,18.65,4.73,5.84,3.73,-,2022120900
Kempambudhi STP 1 MLD,2022-12-08 23:45:00,7.11,22.50,0.64,1.97,23.38,4.21,5.41,5.34,6.59,2022120900
Mailasandra STP 75 MLD,2022-12-09 00:00:00,7.4,21.10,3.33,4.02,41.35,7.19,14.52,13.46,3.35,2022120900
60 MLD V.Valley TTP,2022-12-08 23:45:00,6.29,22.40,70.35,168.84,20.1,2.1,3.21,4.66,15.42,2022120900
KR Puram STP 20 MLD,2022-12-08 23:45:00,5.09,23.40,1233.88,2467.76,82.37,11.53,143.27,0.00,5.63,2022120900
1.5 MLD Lalbagh TTP,2022-12-08 23:45:00,6.72,22.60,0.77,3.85,17.28,1.48,1.23,1.59,2.28,2022120900
35MLD Agaram STP,2022-12-09 00:00:00,7.81,25.50,2.65,10.87,46.0,6.2,22.7,5.58,-,2022120900
Chikka_Bagur_5_MLD_STP,2022-12-08 17:13:00,7.7,26.00,-,-,41.0,5.5,6.6,11.00,-,2022120900
2MLD Ulsoor STP,2022-12-09 01:00:00,7.4,24.40,1500.00,6750.00,29.8,2.2,3.7,5.96,4.70,2022120901
CHIKKABANAVARA 5 MLD,2022-12-09 00:45:00,7.16,24.80,0.90,2.80,44.13,7.88,13.83,15.00,3.99,2022120901
KADUGODI 6 MLD STP,2022-12-09 00:45:00,7.89,23.80,1.30,2.66,98.76,0.0,15.2,40.94,5.85,2022120901
HORAMAVU 20 MLD,2022-12-09 01:00:00,7.37,25.40,0.56,3.00,29.39,6.5,14.29,10.64,2.80,2022120901
K AND C VALLEY 60 MLD,2022-12-09 01:00:00,7.39,25.10,1.68,4.20,23.79,3.07,7.79,6.92,4.20,2022120901
NAGASANDRA 20 MLD,2022-12-09 00:45:00,7.08,25.80,0.86,3.80,48.1,3.95,12.72,8.93,3.87,2022120901
RAJACANAL 40 MLD,2022-12-09 00:45:00,7.1,24.80,0.87,3.50,29.16,3.59,4.93,8.13,4.61,2022120901
YELLAMALAPACHETTY 15 MLD,2022-12-09 01:00:00,7.07,23.90,0.26,0.90,34.67,5.52,7.37,5.79,-,2022120901
BELLANDUR 90 MLD,2022-12-01 04:30:00,7.56,25.60,0.43,0.60,26.05,4.23,5.82,8.05,-,2022120901
DODDABELE 20 MLD,2022-12-08 21:30:00,7.18,24.50,0.18,2.40,39.61,7.78,8.37,12.22,4.31,2022120901
MALLATHALLI 5 MLD,2022-12-09 01:00:00,6.81,22.70,2.62,4.98,26.32,4.34,12.29,13.61,5.24,2022120901
NAGASANDRA OLD 20 MLD,2022-12-09 00:45:00,7.74,18.40,0.23,0.34,51.5,7.15,23.12,9.68,11.27,2022120901
4MLD Cubbon Park TTP,2022-12-09 01:00:00,6.96,26.70,0.12,4.68,17.32,1.18,0.92,5.02,0.48,2022120901
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.0,0.0,0.0,-,-,2022120901
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.0,0.0,0.0,-,-,2022120901
KADABEESANAHALLI 50 MLD,2022-12-08 14:00:00,8.16,22.00,0.41,2.05,54.98,10.8,14.19,10.36,5.71,2022120901
STP Sarakki 5 MLD,2022-12-09 01:00:00,4.79,25.90,-,-,18.66,4.75,5.87,3.73,-,2022120901
Kempambudhi STP 1 MLD,2022-12-09 00:45:00,7.11,22.50,0.64,1.99,22.25,4.29,5.13,5.72,6.49,2022120901
Mailasandra STP 75 MLD,2022-12-09 01:00:00,7.4,21.00,3.32,1.98,41.44,7.22,14.51,13.50,1.65,2022120901
60 MLD V.Valley TTP,2022-12-09 00:45:00,6.48,23.70,4.72,11.33,19.99,2.6,2.9,4.94,15.12,2022120901
KR Puram STP 20 MLD,2022-12-09 00:45:00,6.98,23.40,2.36,4.72,82.68,11.58,143.47,0.00,5.63,2022120901
1.5 MLD Lalbagh TTP,2022-12-09 00:45:00,6.72,22.30,0.76,3.80,17.29,1.49,1.24,1.60,2.30,2022120901
35MLD Agaram STP,2022-12-09 01:00:00,7.79,25.40,7.31,29.97,43.0,5.3,21.4,4.77,-,2022120901
Chikka_Bagur_5_MLD_STP,2022-12-08 17:13:00,7.7,26.00,-,-,41.0,5.5,6.6,11.00,-,2022120901
2MLD Ulsoor STP,2022-12-09 02:00:00,7.4,24.30,1500.00,6750.00,30.0,2.2,3.8,6.00,4.66,2022120902
CHIKKABANAVARA 5 MLD,2022-12-09 01:45:00,7.17,24.90,0.90,2.80,44.01,7.9,13.65,14.71,4.06,2022120902
KADUGODI 6 MLD STP,2022-12-09 01:45:00,7.91,23.90,1.30,2.69,98.69,0.0,15.12,40.80,5.52,2022120902
HORAMAVU 20 MLD,2022-12-09 02:00:00,7.37,25.60,0.56,3.00,29.42,6.44,14.55,10.54,2.80,2022120902
K AND C VALLEY 60 MLD,2022-12-09 02:00:00,7.38,25.10,1.72,4.20,24.46,3.03,8.16,6.43,4.30,2022120902
NAGASANDRA 20 MLD,2022-12-09 01:45:00,7.09,25.90,0.88,3.70,45.14,3.91,11.14,8.92,3.90,2022120902
RAJACANAL 40 MLD,2022-12-09 01:45:00,7.13,24.70,0.87,3.50,29.21,3.59,5.0,8.17,4.63,2022120902
YELLAMALAPACHETTY 15 MLD,2022-12-09 02:00:00,7.03,24.10,0.29,0.90,34.49,5.48,6.83,5.80,-,2022120902
BELLANDUR 90 MLD,2022-12-01 04:30:00,7.56,25.60,0.43,0.60,26.05,4.23,5.82,8.05,-,2022120902
DODDABELE 20 MLD,2022-12-08 21:30:00,7.18,24.50,0.18,2.40,39.61,7.78,8.37,12.22,4.31,2022120902
MALLATHALLI 5 MLD,2022-12-09 02:00:00,6.87,22.90,2.62,4.97,26.31,4.35,12.28,13.92,5.23,2022120902
NAGASANDRA OLD 20 MLD,2022-12-09 01:45:00,7.59,16.60,0.19,0.28,51.46,7.18,22.8,9.60,11.39,2022120902
4MLD Cubbon Park TTP,2022-12-09 02:00:00,6.96,26.70,0.12,4.68,17.32,1.18,0.92,5.02,0.48,2022120902
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.0,0.0,0.0,-,-,2022120902
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.0,0.0,0.0,-,-,2022120902
KADABEESANAHALLI 50 MLD,2022-12-08 14:00:00,8.16,22.00,0.41,2.05,54.98,10.8,14.19,10.36,5.71,2022120902
STP Sarakki 5 MLD,2022-12-09 02:00:00,4.81,25.90,-,-,18.67,4.76,5.9,3.73,-,2022120902
Kempambudhi STP 1 MLD,2022-12-09 01:45:00,7.11,22.50,0.64,1.99,22.07,4.29,5.11,5.69,6.42,2022120902
Mailasandra STP 75 MLD,2022-12-09 02:00:00,7.41,20.90,3.30,1.21,41.47,7.22,14.49,13.41,1.01,2022120902
60 MLD V.Valley TTP,2022-12-09 01:45:00,6.55,23.80,0.92,2.21,19.99,2.55,2.91,4.95,11.42,2022120902
KR Puram STP 20 MLD,2022-12-09 01:45:00,6.95,23.30,2.53,5.06,82.66,11.57,143.76,0.00,5.64,2022120902
1.5 MLD Lalbagh TTP,2022-12-09 01:45:00,6.73,22.00,0.75,3.80,17.3,1.49,1.24,1.61,2.29,2022120902
35MLD Agaram STP,2022-12-09 02:00:00,7.71,25.70,1.12,4.59,55.2,2.4,35.5,2.16,-,2022120902
Chikka_Bagur_5_MLD_STP,2022-12-08 17:13:00,7.7,26.00,-,-,41.0,5.5,6.6,11.00,-,2022120902
2MLD Ulsoor STP,2022-12-09 03:00:00,7.41,24.20,1500.00,6750.00,29.8,2.1,3.7,5.96,4.61,2022120903
CHIKKABANAVARA 5 MLD,2022-12-09 02:45:00,7.13,24.70,0.89,2.80,44.02,7.93,13.64,15.08,4.03,2022120903
KADUGODI 6 MLD STP,2022-12-09 02:45:00,7.83,24.10,1.30,2.63,98.77,0.0,15.2,40.61,5.00,2022120903
HORAMAVU 20 MLD,2022-12-09 03:00:00,7.4,25.50,0.57,3.00,29.45,6.45,14.66,10.72,2.85,2022120903
K AND C VALLEY 60 MLD,2022-12-09 02:45:00,7.39,25.00,1.69,4.20,24.49,3.13,8.22,6.54,4.23,2022120903
NAGASANDRA 20 MLD,2022-12-09 02:45:00,7.08,25.60,0.85,3.80,44.99,3.92,11.12,9.08,3.85,2022120903
RAJACANAL 40 MLD,2022-12-09 02:45:00,7.13,24.70,0.87,3.50,29.18,3.58,4.97,8.12,4.63,2022120903
YELLAMALAPACHETTY 15 MLD,2022-12-09 02:45:00,7.0,24.30,0.30,0.90,34.52,5.49,6.92,5.81,-,2022120903
BELLANDUR 90 MLD,2022-12-01 04:30:00,7.56,25.60,0.43,0.60,26.05,4.23,5.82,8.05,-,2022120903
DODDABELE 20 MLD,2022-12-08 21:30:00,7.18,24.50,0.18,2.40,39.61,7.78,8.37,12.22,4.31,2022120903
MALLATHALLI 5 MLD,2022-12-09 03:00:00,6.87,22.90,2.62,4.97,26.27,4.34,12.14,13.68,5.23,2022120903
NAGASANDRA OLD 20 MLD,2022-12-09 02:45:00,7.19,16.50,0.11,0.16,51.51,7.21,22.97,9.72,11.34,2022120903
4MLD Cubbon Park TTP,2022-12-09 03:00:00,6.97,26.60,0.12,4.68,17.32,1.18,0.92,5.02,0.48,2022120903
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.0,0.0,0.0,-,-,2022120903
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.0,0.0,0.0,-,-,2022120903
KADABEESANAHALLI 50 MLD,2022-12-08 14:00:00,8.16,22.00,0.41,2.05,54.98,10.8,14.19,10.36,5.71,2022120903
STP Sarakki 5 MLD,2022-12-09 03:00:00,4.8,25.90,-,-,18.67,4.76,5.92,3.73,-,2022120903
Kempambudhi STP 1 MLD,2022-12-09 02:45:00,7.12,22.50,0.64,2.00,22.25,4.28,5.15,5.82,6.26,2022120903
Mailasandra STP 75 MLD,2022-12-09 02:30:00,7.41,20.80,3.29,1.15,41.37,7.2,14.55,13.67,0.96,2022120903
60 MLD V.Valley TTP,2022-12-09 02:45:00,6.52,16.30,1.72,4.13,20.09,2.04,3.18,4.66,16.46,2022120903
KR Puram STP 20 MLD,2022-12-09 02:45:00,6.87,23.20,3.34,6.68,83.04,11.63,144.49,0.00,5.66,2022120903
1.5 MLD Lalbagh TTP,2022-12-09 02:45:00,6.73,21.80,0.75,3.75,17.3,1.49,1.24,1.62,2.33,2022120903
35MLD Agaram STP,2022-12-09 02:45:00,7.73,25.80,0.35,1.43,24.8,3.5,8.6,3.15,-,2022120903
Chikka_Bagur_5_MLD_STP,2022-12-09 03:04:00,7.8,25.60,-,-,41.0,5.4,6.7,10.80,-,2022120903
2MLD Ulsoor STP,2022-12-09 04:00:00,7.4,24.10,1500.00,6750.00,30.1,2.2,3.8,6.02,4.58,2022120904
CHIKKABANAVARA 5 MLD,2022-12-09 03:45:00,7.15,24.70,0.89,2.80,44.04,7.93,13.64,14.94,3.69,2022120904
KADUGODI 6 MLD STP,2022-12-09 03:45:00,7.86,24.10,1.30,2.65,98.64,0.0,15.14,40.43,4.90,2022120904
HORAMAVU 20 MLD,2022-12-09 04:00:00,7.37,25.60,0.56,3.00,29.48,6.4,14.99,10.68,2.80,2022120904
K AND C VALLEY 60 MLD,2022-12-09 04:00:00,7.42,24.90,1.68,4.20,25.05,3.1,8.58,6.35,4.20,2022120904
NAGASANDRA 20 MLD,2022-12-09 03:45:00,7.09,25.40,0.80,3.90,45.2,3.93,11.09,8.82,3.82,2022120904
RAJACANAL 40 MLD,2022-12-09 03:45:00,7.14,24.60,0.87,3.50,29.18,3.58,4.98,8.11,4.63,2022120904
YELLAMALAPACHETTY 15 MLD,2022-12-09 04:00:00,7.02,24.00,0.30,0.90,34.51,5.49,6.83,5.81,-,2022120904
BELLANDUR 90 MLD,2022-12-01 04:30:00,7.56,25.60,0.43,0.60,26.05,4.23,5.82,8.05,-,2022120904
DODDABELE 20 MLD,2022-12-08 21:30:00,7.18,24.50,0.18,2.40,39.61,7.78,8.37,12.22,4.31,2022120904
MALLATHALLI 5 MLD,2022-12-09 04:00:00,6.77,22.60,2.62,4.99,26.29,4.35,12.19,13.95,5.25,2022120904
NAGASANDRA OLD 20 MLD,2022-12-09 03:45:00,7.02,15.80,0.09,0.14,51.49,7.23,22.8,10.02,11.37,2022120904
4MLD Cubbon Park TTP,2022-12-09 04:00:00,6.97,26.60,0.12,4.67,17.31,1.17,0.92,5.02,0.48,2022120904
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.0,0.0,0.0,-,-,2022120904
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.0,0.0,0.0,-,-,2022120904
KADABEESANAHALLI 50 MLD,2022-12-08 14:00:00,8.16,22.00,0.41,2.05,54.98,10.8,14.19,10.36,5.71,2022120904
STP Sarakki 5 MLD,2022-12-09 04:00:00,4.8,25.90,-,-,18.67,4.77,5.93,3.73,-,2022120904
Kempambudhi STP 1 MLD,2022-12-09 03:45:00,7.11,22.50,0.64,1.98,22.05,4.27,5.1,5.75,6.14,2022120904
Mailasandra STP 75 MLD,2022-12-09 02:30:00,7.41,20.80,3.29,1.15,41.37,7.2,14.55,13.67,0.96,2022120904
60 MLD V.Valley TTP,2022-12-09 03:45:00,6.51,18.80,7.79,18.70,20.09,2.04,3.18,4.66,16.20,2022120904
KR Puram STP 20 MLD,2022-12-09 03:45:00,6.84,23.20,3.58,7.16,83.11,11.64,144.84,3.70,5.66,2022120904
1.5 MLD Lalbagh TTP,2022-12-09 03:45:00,6.73,21.50,0.75,3.75,17.29,1.49,1.24,1.62,2.34,2022120904
35MLD Agaram STP,2022-12-09 04:00:00,7.69,25.60,0.53,2.17,21.9,4.3,4.3,3.87,-,2022120904
Chikka_Bagur_5_MLD_STP,2022-12-09 04:04:00,7.66,25.50,-,-,41.0,5.4,6.7,10.80,-,2022120904
2MLD Ulsoor STP,2022-12-09 05:00:00,7.41,24.00,1500.00,6750.00,30.0,2.1,3.8,6.00,4.54,2022120905
CHIKKABANAVARA 5 MLD,2022-12-09 04:45:00,7.15,24.60,0.88,2.80,44.02,7.97,13.6,15.22,3.57,2022120905
KADUGODI 6 MLD STP,2022-12-09 04:45:00,7.88,24.30,1.30,2.66,98.68,0.0,15.13,40.53,4.82,2022120905
HORAMAVU 20 MLD,2022-12-09 05:00:00,7.39,25.20,0.56,3.00,29.48,6.48,14.36,10.91,2.80,2022120905
K AND C VALLEY 60 MLD,2022-12-09 05:00:00,7.42,25.00,1.70,4.20,24.98,2.95,8.55,6.73,4.25,2022120905
NAGASANDRA 20 MLD,2022-12-09 04:45:00,7.09,25.30,0.80,4.00,45.06,3.91,11.12,8.72,3.79,2022120905
RAJACANAL 40 MLD,2022-12-09 04:45:00,7.14,24.60,0.87,3.40,29.19,3.59,5.01,8.11,4.64,2022120905
