stp_name,timestamp,ph,temperature,ammonical_nitrogen,total_nitrogen,cod,bod,tss,color,dissolved_oxygen,updated_on
Chikka_Bagur_5_MLD_STP,2022-10-17 23:04:00,7.78,25.60,-,-,40.2,5.4,-,-,-,2022101723
2MLD Ulsoor STP,2022-10-17 23:45:00,7.37,25.80,0.30,1.35,29.5,2.1,3.6,5.90,3.87,2022101800
CHIKKABANAVARA 5 MLD,2022-10-17 23:30:00,7.16,24.70,0.66,3.20,39.17,7.84,10.94,15.06,4.01,2022101800
KADUGODI 6 MLD STP,2022-10-17 23:45:00,7.50,26.10,0.60,2.45,112.16,0.0,18.23,29.12,5.29,2022101800
HORAMAVU 20 MLD,2022-10-17 23:45:00,7.27,26.40,0.71,2.80,28.65,7.04,10.04,9.32,3.55,2022101800
K AND C VALLEY 60 MLD,2022-10-18 00:00:00,7.26,25.80,1.89,4.30,21.33,4.35,6.75,7.58,4.72,2022101800
NAGASANDRA 20 MLD,2022-10-17 17:30:00,6.95,26.50,0.47,4.20,34.14,4.08,5.75,8.68,3.97,2022101800
RAJACANAL 40 MLD,2022-10-17 23:30:00,7.02,25.60,0.88,3.40,29.23,3.63,4.71,8.25,4.57,2022101800
YELLAMALAPACHETTY 15 MLD,2022-10-18 00:00:00,7.00,25.30,0.26,0.80,34.14,5.73,5.86,5.22,-,2022101800
BELLANDUR 90 MLD,2022-10-12 08:45:00,7.45,26.10,0.39,0.50,26.49,3.9,6.63,8.17,-,2022101800
DODDABELE 20 MLD,2022-10-16 18:45:00,7.33,26.10,0.14,2.30,39.13,6.96,9.01,12.45,7.49,2022101800
MALLATHALLI 5 MLD,2022-10-11 09:20:00,7.29,26.80,0.37,0.93,20.98,1.67,15.98,12.05,3.93,2022101800
NAGASANDRA OLD 20 MLD,2022-10-17 23:45:00,6.64,25.20,4.29,6.43,54.64,8.31,33.79,11.70,7.84,2022101800
4MLD Cubbon Park TTP,2022-10-18 00:00:00,7.09,26.70,1.80,4.66,17.3,1.16,0.91,5.02,7.20,2022101800
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.00,-,-,-,0.0,0.0,0.0,-,-,2022101800
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.00,-,-,-,0.0,0.0,0.0,-,-,2022101800
KADABEESANAHALLI 50 MLD,2022-10-17 23:45:00,8.17,24.40,0.88,4.40,44.61,10.02,11.39,8.52,5.72,2022101800
STP Sarakki 5 MLD,2022-10-18 00:00:00,6.23,26.10,-,-,18.78,4.94,6.17,3.76,-,2022101800
Kempambudhi STP 1 MLD,2022-10-18 00:00:00,-,-,-,-,26.31,3.16,6.19,5.63,-,2022101800
Mailasandra STP 75 MLD,2022-10-17 23:30:00,7.80,23.90,1.12,0.48,39.37,8.77,6.09,0.00,0.40,2022101800
60 MLD V.Valley TTP,2022-10-17 22:45:00,7.65,25.70,2.50,8.00,20.89,2.28,4.0,4.90,4.77,2022101800
KR Puram STP 20 MLD,2022-10-17 23:45:00,7.20,25.00,0.33,0.66,81.06,11.35,134.22,0.00,1.66,2022101800
1.5 MLD Lalbagh TTP,2022-10-18 00:00:00,7.50,25.10,0.66,3.30,17.77,1.47,0.92,4.58,6.51,2022101800
35MLD Agaram STP,2022-10-18 00:00:00,7.10,26.30,0.56,2.30,102.7,-3.7,81.0,-3.33,-,2022101800
Chikka_Bagur_5_MLD_STP,2022-10-18 00:04:00,7.75,25.60,-,-,40.2,5.4,6.4,10.80,-,2022101800
2MLD Ulsoor STP,2022-10-18 01:15:00,7.37,25.70,0.30,1.35,29.60,2.1,3.6,5.92,3.77,2022101801
CHIKKABANAVARA 5 MLD,2022-10-18 00:45:00,7.11,24.70,0.65,3.20,39.14,7.86,10.9,15.08,4.00,2022101801
KADUGODI 6 MLD STP,2022-10-18 01:00:00,7.53,26.00,0.60,2.33,113.14,0.0,18.38,31.07,6.11,2022101801
HORAMAVU 20 MLD,2022-10-18 00:45:00,7.29,26.30,0.71,2.80,28.61,7.01,9.94,9.20,3.55,2022101801
K AND C VALLEY 60 MLD,2022-10-18 01:00:00,7.27,25.70,1.89,4.30,21.53,4.32,6.86,7.56,4.72,2022101801
NAGASANDRA 20 MLD,2022-10-17 17:30:00,6.95,26.50,0.47,4.20,34.14,4.08,5.75,8.68,3.97,2022101801
RAJACANAL 40 MLD,2022-10-17 23:30:00,7.02,25.60,0.88,3.40,29.23,3.63,4.71,8.25,4.57,2022101801
YELLAMALAPACHETTY 15 MLD,2022-10-18 01:00:00,7.14,25.30,0.24,1.00,34.13,5.72,5.8,5.21,-,2022101801
BELLANDUR 90 MLD,2022-10-12 08:45:00,7.45,26.10,0.39,0.50,26.49,3.9,6.63,8.17,-,2022101801
DODDABELE 20 MLD,2022-10-16 18:45:00,7.33,26.10,0.14,2.30,39.13,6.96,9.01,12.45,7.49,2022101801
MALLATHALLI 5 MLD,2022-10-11 09:20:00,7.29,26.80,0.37,0.93,20.98,1.67,15.98,12.05,3.93,2022101801
NAGASANDRA OLD 20 MLD,2022-10-18 00:45:00,6.40,24.70,3.10,4.65,53.60,8.07,29.98,11.55,9.72,2022101801
4MLD Cubbon Park TTP,2022-10-18 01:00:00,7.11,26.70,1.77,4.66,17.30,1.16,0.92,5.02,7.08,2022101801
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.00,-,-,-,0.00,0.0,0.0,-,-,2022101801
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.00,-,-,-,0.00,0.0,0.0,-,-,2022101801
KADABEESANAHALLI 50 MLD,2022-10-18 00:45:00,8.18,24.40,0.88,4.40,50.61,10.19,14.06,8.51,5.73,2022101801
STP Sarakki 5 MLD,2022-10-18 00:45:00,6.24,26.10,-,-,18.85,5.04,6.35,3.77,-,2022101801
Kempambudhi STP 1 MLD,2022-10-18 01:00:00,-,-,-,-,26.63,3.14,6.25,5.36,-,2022101801
Mailasandra STP 75 MLD,2022-10-18 00:45:00,7.81,23.80,1.11,0.44,39.34,8.76,6.2,0.00,0.37,2022101801
60 MLD V.Valley TTP,2022-10-17 22:45:00,7.65,25.70,2.50,8.00,20.89,2.28,4.0,4.90,4.77,2022101801
KR Puram STP 20 MLD,2022-10-18 00:45:00,7.20,25.00,0.33,0.66,80.67,11.29,131.65,0.00,1.69,2022101801
1.5 MLD Lalbagh TTP,2022-10-18 01:00:00,7.50,24.90,0.65,3.25,17.76,1.47,0.92,4.58,6.53,2022101801
35MLD Agaram STP,2022-10-18 01:00:00,7.12,26.20,0.55,2.26,93.30,-2.1,70.8,-1.89,-,2022101801
Chikka_Bagur_5_MLD_STP,2022-10-18 01:04:00,7.77,25.60,-,-,-,5.4,6.5,10.80,-,2022101801
2MLD Ulsoor STP,2022-10-18 02:15:00,7.37,25.60,0.30,1.35,29.90,2.1,3.8,5.98,3.67,2022101802
CHIKKABANAVARA 5 MLD,2022-10-18 01:45:00,7.10,24.70,0.65,3.20,39.12,7.84,10.9,14.86,4.16,2022101802
KADUGODI 6 MLD STP,2022-10-18 02:00:00,7.47,26.00,0.60,2.33,113.17,0.0,18.52,32.09,5.44,2022101802
HORAMAVU 20 MLD,2022-10-18 01:45:00,7.27,26.30,0.71,2.80,28.62,7.02,10.04,9.26,3.55,2022101802
K AND C VALLEY 60 MLD,2022-10-18 02:00:00,7.28,25.70,1.89,4.30,21.37,4.36,6.77,7.59,4.72,2022101802
NAGASANDRA 20 MLD,2022-10-17 17:30:00,6.95,26.50,0.47,4.20,34.14,4.08,5.75,8.68,3.97,2022101802
RAJACANAL 40 MLD,2022-10-17 23:30:00,7.02,25.60,0.88,3.40,29.23,3.63,4.71,8.25,4.57,2022101802
YELLAMALAPACHETTY 15 MLD,2022-10-18 02:00:00,6.98,25.50,0.26,0.80,34.14,5.73,5.81,5.23,-,2022101802
BELLANDUR 90 MLD,2022-10-12 08:45:00,7.45,26.10,0.39,0.50,26.49,3.9,6.63,8.17,-,2022101802
DODDABELE 20 MLD,2022-10-16 18:45:00,7.33,26.10,0.14,2.30,39.13,6.96,9.01,12.45,7.49,2022101802
MALLATHALLI 5 MLD,2022-10-11 09:20:00,7.29,26.80,0.37,0.93,20.98,1.67,15.98,12.05,3.93,2022101802
NAGASANDRA OLD 20 MLD,2022-10-18 01:45:00,6.33,23.50,3.06,4.59,53.76,8.13,31.07,11.82,11.25,2022101802
4MLD Cubbon Park TTP,2022-10-18 02:00:00,7.10,26.70,1.77,4.67,17.30,1.17,0.92,5.02,7.08,2022101802
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.00,-,-,-,0.00,0.0,0.0,-,-,2022101802
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.00,-,-,-,0.00,0.0,0.0,-,-,2022101802
KADABEESANAHALLI 50 MLD,2022-10-18 01:45:00,8.18,24.30,0.88,4.40,58.05,10.44,17.29,8.51,5.73,2022101802
STP Sarakki 5 MLD,2022-10-18 02:00:00,6.23,26.10,-,-,18.84,5.03,6.37,3.77,-,2022101802
Kempambudhi STP 1 MLD,2022-10-18 02:00:00,-,-,-,-,26.49,3.16,6.22,5.42,-,2022101802
Mailasandra STP 75 MLD,2022-10-18 01:45:00,7.79,23.80,1.13,0.37,39.47,8.8,6.2,0.00,0.31,2022101802
60 MLD V.Valley TTP,2022-10-17 22:45:00,7.65,25.70,2.50,8.00,20.89,2.28,4.0,4.90,4.77,2022101802
KR Puram STP 20 MLD,2022-10-18 01:45:00,7.21,25.00,0.32,0.64,80.91,11.33,133.98,0.00,1.67,2022101802
1.5 MLD Lalbagh TTP,2022-10-18 02:00:00,7.50,24.50,0.64,3.20,17.77,1.47,0.92,4.59,6.59,2022101802
35MLD Agaram STP,2022-10-18 02:00:00,7.01,26.20,0.75,3.08,93.20,-1.1,69.4,-0.99,-,2022101802
Chikka_Bagur_5_MLD_STP,2022-10-18 02:04:00,7.70,25.60,-,-,-,5.4,6.4,10.80,-,2022101802
2MLD Ulsoor STP,2022-10-18 03:15:00,7.36,25.60,0.30,1.35,29.3,2.1,3.50,5.86,3.49,2022101803
CHIKKABANAVARA 5 MLD,2022-10-18 02:45:00,7.22,24.70,0.65,3.20,39.14,7.83,10.93,15.00,4.52,2022101803
KADUGODI 6 MLD STP,2022-10-18 03:00:00,7.50,26.10,0.60,2.37,112.99,0.0,18.38,32.85,5.34,2022101803
HORAMAVU 20 MLD,2022-10-18 02:45:00,7.25,26.30,0.71,2.70,28.64,7.03,10.08,9.23,3.55,2022101803
K AND C VALLEY 60 MLD,2022-10-18 03:00:00,7.28,25.70,1.88,4.30,21.38,4.35,6.77,7.64,4.70,2022101803
NAGASANDRA 20 MLD,2022-10-17 17:30:00,6.95,26.50,0.47,4.20,34.14,4.08,5.75,8.68,3.97,2022101803
RAJACANAL 40 MLD,2022-10-17 23:30:00,7.02,25.60,0.88,3.40,29.23,3.63,4.71,8.25,4.57,2022101803
YELLAMALAPACHETTY 15 MLD,2022-10-18 03:00:00,7.11,25.30,0.24,1.00,34.13,5.72,5.76,5.22,-,2022101803
BELLANDUR 90 MLD,2022-10-12 08:45:00,7.45,26.10,0.39,0.50,26.49,3.9,6.63,8.17,-,2022101803
DODDABELE 20 MLD,2022-10-16 18:45:00,7.33,26.10,0.14,2.30,39.13,6.96,9.01,12.45,7.49,2022101803
MALLATHALLI 5 MLD,2022-10-11 09:20:00,7.29,26.80,0.37,0.93,20.98,1.67,15.98,12.05,3.93,2022101803
NAGASANDRA OLD 20 MLD,2022-10-18 02:45:00,6.26,22.90,3.63,5.45,53.68,8.16,30.66,11.69,11.69,2022101803
4MLD Cubbon Park TTP,2022-10-18 03:00:00,7.10,26.70,1.78,4.67,17.31,1.17,0.92,5.02,7.12,2022101803
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.00,-,-,-,0.0,0.0,0.00,-,-,2022101803
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.00,-,-,-,0.0,0.0,0.00,-,-,2022101803
KADABEESANAHALLI 50 MLD,2022-10-18 02:45:00,8.18,24.30,0.88,4.40,58.92,10.49,17.75,8.68,5.73,2022101803
STP Sarakki 5 MLD,2022-10-18 03:00:00,6.24,26.10,-,-,18.86,5.05,6.34,3.77,-,2022101803
Kempambudhi STP 1 MLD,2022-10-18 03:00:00,-,-,-,-,26.39,3.14,6.21,5.40,-,2022101803
Mailasandra STP 75 MLD,2022-10-18 02:45:00,7.79,23.70,1.15,0.37,39.51,8.82,6.27,0.00,0.31,2022101803
60 MLD V.Valley TTP,2022-10-17 22:45:00,7.65,25.70,2.50,8.00,20.89,2.28,4.00,4.90,4.77,2022101803
KR Puram STP 20 MLD,2022-10-18 02:45:00,7.21,24.90,0.33,0.66,80.7,11.3,134.05,0.00,1.68,2022101803
1.5 MLD Lalbagh TTP,2022-10-18 03:00:00,7.51,24.00,0.63,3.15,17.77,1.47,0.92,4.64,6.65,2022101803
35MLD Agaram STP,2022-10-18 03:00:00,7.13,26.30,0.59,2.42,98.5,-3.0,75.90,-2.70,-,2022101803
Chikka_Bagur_5_MLD_STP,2022-10-18 03:04:00,7.68,25.60,-,-,40.2,5.4,-,10.80,-,2022101803
2MLD Ulsoor STP,2022-10-18 04:15:00,7.36,25.60,0.30,1.35,29.10,2.1,3.40,5.82,3.44,2022101804
CHIKKABANAVARA 5 MLD,2022-10-18 03:45:00,7.19,24.70,0.64,3.20,39.25,7.83,11.06,15.16,4.40,2022101804
KADUGODI 6 MLD STP,2022-10-18 03:45:00,7.55,25.90,0.60,2.28,113.42,0.0,18.47,33.92,6.17,2022101804
HORAMAVU 20 MLD,2022-10-18 03:45:00,7.24,26.30,0.70,2.90,28.65,7.04,10.13,9.32,3.50,2022101804
K AND C VALLEY 60 MLD,2022-10-18 04:00:00,7.28,25.70,1.89,4.40,21.42,4.32,6.79,7.49,4.72,2022101804
NAGASANDRA 20 MLD,2022-10-17 17:30:00,6.95,26.50,0.47,4.20,34.14,4.08,5.75,8.68,3.97,2022101804
RAJACANAL 40 MLD,2022-10-17 23:30:00,7.02,25.60,0.88,3.40,29.23,3.63,4.71,8.25,4.57,2022101804
YELLAMALAPACHETTY 15 MLD,2022-10-18 03:30:00,7.12,25.40,0.24,1.00,34.13,5.72,5.79,5.22,-,2022101804
BELLANDUR 90 MLD,2022-10-12 08:45:00,7.45,26.10,0.39,0.50,26.49,3.9,6.63,8.17,-,2022101804
DODDABELE 20 MLD,2022-10-16 18:45:00,7.33,26.10,0.14,2.30,39.13,6.96,9.01,12.45,7.49,2022101804
MALLATHALLI 5 MLD,2022-10-11 09:20:00,7.29,26.80,0.37,0.93,20.98,1.67,15.98,12.05,3.93,2022101804
NAGASANDRA OLD 20 MLD,2022-10-18 03:45:00,6.22,22.70,4.06,6.09,53.66,8.06,30.20,10.70,12.55,2022101804
4MLD Cubbon Park TTP,2022-10-18 04:00:00,7.11,26.80,1.77,4.67,17.31,1.17,0.92,5.02,7.08,2022101804
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.00,-,-,-,0.00,0.0,0.00,-,-,2022101804
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.00,-,-,-,0.00,0.0,0.00,-,-,2022101804
KADABEESANAHALLI 50 MLD,2022-10-18 03:45:00,8.18,24.20,0.88,4.40,61.82,10.38,19.69,8.73,5.73,2022101804
STP Sarakki 5 MLD,2022-10-18 04:00:00,6.23,26.10,-,-,18.82,4.98,6.12,3.76,-,2022101804
Kempambudhi STP 1 MLD,2022-10-18 04:00:00,-,-,-,-,26.59,3.12,6.26,5.36,-,2022101804
Mailasandra STP 75 MLD,2022-10-18 03:45:00,7.79,23.60,1.13,0.37,39.70,8.95,6.23,0.00,0.31,2022101804
60 MLD V.Valley TTP,2022-10-17 22:45:00,7.65,25.70,2.50,8.00,20.89,2.28,4.00,4.90,4.77,2022101804
KR Puram STP 20 MLD,2022-10-18 04:00:00,7.14,24.90,0.46,0.92,80.81,11.31,134.68,0.00,1.67,2022101804
1.5 MLD Lalbagh TTP,2022-10-18 04:00:00,7.52,23.70,0.62,3.10,17.77,1.47,0.92,4.66,6.68,2022101804
35MLD Agaram STP,2022-10-18 03:45:00,7.05,26.10,0.57,2.34,97.20,-2.2,73.70,-1.98,-,2022101804
Chikka_Bagur_5_MLD_STP,2022-10-18 04:04:00,7.73,25.70,-,-,-,5.4,-,10.80,-,2022101804
2MLD Ulsoor STP,2022-10-18 05:15:00,7.37,25.50,0.29,1.30,28.70,2.10,3.30,5.74,3.37,2022101805
CHIKKABANAVARA 5 MLD,2022-10-18 04:45:00,7.15,24.60,0.64,3.20,39.83,8.03,11.41,15.40,4.25,2022101805
KADUGODI 6 MLD STP,2022-10-18 05:00:00,7.50,26.00,0.60,2.31,113.18,0.00,18.48,34.05,5.39,2022101805
HORAMAVU 20 MLD,2022-10-18 04:45:00,7.27,26.20,0.71,2.80,28.61,7.04,10.01,9.34,3.55,2022101805
K AND C VALLEY 60 MLD,2022-10-18 05:00:00,7.28,25.70,1.89,4.40,21.67,4.34,6.91,7.78,4.72,2022101805
NAGASANDRA 20 MLD,2022-10-17 17:30:00,6.95,26.50,0.47,4.20,34.14,4.08,5.75,8.68,3.97,2022101805
RAJACANAL 40 MLD,2022-10-17 23:30:00,7.02,25.60,0.88,3.40,29.23,3.63,4.71,8.25,4.57,2022101805
YELLAMALAPACHETTY 15 MLD,2022-10-18 05:00:00,7.06,25.30,0.23,1.00,34.13,5.73,5.80,5.22,-,2022101805
BELLANDUR 90 MLD,2022-10-12 08:45:00,7.45,26.10,0.39,0.50,26.49,3.90,6.63,8.17,-,2022101805
DODDABELE 20 MLD,2022-10-16 18:45:00,7.33,26.10,0.14,2.30,39.13,6.96,9.01,12.45,7.49,2022101805
MALLATHALLI 5 MLD,2022-10-11 09:20:00,7.29,26.80,0.37,0.93,20.98,1.67,15.98,12.05,3.93,2022101805
NAGASANDRA OLD 20 MLD,2022-10-18 04:45:00,6.19,22.00,4.20,6.30,54.14,8.10,32.84,10.71,13.77,2022101805
4MLD Cubbon Park TTP,2022-10-18 05:00:00,7.11,26.80,1.78,4.66,17.30,1.16,0.91,5.02,7.12,2022101805
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.00,-,-,-,0.00,0.00,0.00,-,-,2022101805
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.00,-,-,-,0.00,0.00,0.00,-,-,2022101805
KADABEESANAHALLI 50 MLD,2022-10-18 04:45:00,8.18,24.20,0.88,4.40,63.44,10.33,20.65,8.41,5.73,2022101805
STP Sarakki 5 MLD,2022-10-18 05:00:00,6.23,26.10,-,-,18.83,4.99,6.14,3.77,-,2022101805
Kempambudhi STP 1 MLD,2022-10-18 05:00:00,-,-,-,-,26.59,3.09,6.25,5.19,-,2022101805
Mailasandra STP 75 MLD,2022-10-18 04:45:00,7.78,23.60,1.13,0.36,39.62,8.87,6.30,0.00,0.30,2022101805
60 MLD V.Valley TTP,2022-10-18 04:00:00,7.64,25.60,2.67,8.54,20.82,2.30,3.96,4.89,4.61,2022101805
KR Puram STP 20 MLD,2022-10-18 04:45:00,7.14,24.90,0.46,0.92,80.85,11.32,134.19,0.00,1.68,2022101805
1.5 MLD Lalbagh TTP,2022-10-18 05:00:00,7.52,23.20,0.61,3.08,17.77,1.47,0.92,4.70,6.75,2022101805
35MLD Agaram STP,2022-10-18 05:00:00,6.93,26.20,1.70,6.97,96.10,-0.90,70.50,-0.81,-,2022101805
Chikka_Bagur_5_MLD_STP,2022-10-18 05:04:00,7.78,-,-,-,-,-,-,10.80,-,2022101805
2MLD Ulsoor STP,2022-10-18 06:15:00,7.37,25.40,0.29,1.30,28.8,2.1,3.3,5.76,3.29,2022101806
CHIKKABANAVARA 5 MLD,2022-10-18 05:45:00,7.19,24.70,0.65,3.20,39.36,7.82,11.12,14.86,4.13,2022101806
KADUGODI 6 MLD STP,2022-10-18 06:00:00,7.43,26.00,0.60,2.34,113.28,0.0,18.54,34.53,4.53,2022101806
HORAMAVU 20 MLD,2022-10-18 05:45:00,7.28,26.40,0.71,2.80,28.64,7.01,10.11,9.25,3.55,2022101806
K AND C VALLEY 60 MLD,2022-10-18 06:00:00,7.29,25.70,1.88,4.40,21.61,4.3,6.88,7.58,4.70,2022101806
NAGASANDRA 20 MLD,2022-10-17 17:30:00,6.95,26.50,0.47,4.20,34.14,4.08,5.75,8.68,3.97,2022101806
RAJACANAL 40 MLD,2022-10-17 23:30:00,7.02,25.60,0.88,3.40,29.23,3.63,4.71,8.25,4.57,2022101806
YELLAMALAPACHETTY 15 MLD,2022-10-18 06:00:00,7.11,25.30,0.24,1.00,34.14,5.73,5.81,5.23,-,2022101806
BELLANDUR 90 MLD,2022-10-12 08:45:00,7.45,26.10,0.39,0.50,26.49,3.9,6.63,8.17,-,2022101806
DODDABELE 20 MLD,2022-10-16 18:45:00,7.33,26.10,0.14,2.30,39.13,6.96,9.01,12.45,7.49,2022101806
MALLATHALLI 5 MLD,2022-10-11 09:20:00,7.29,26.80,0.37,0.93,20.98,1.67,15.98,12.05,3.93,2022101806
NAGASANDRA OLD 20 MLD,2022-10-18 05:45:00,6.18,21.60,4.29,6.43,53.94,8.06,31.91,10.57,14.81,2022101806
4MLD Cubbon Park TTP,2022-10-18 06:00:00,7.10,26.70,1.78,4.66,17.3,1.16,0.92,5.02,7.12,2022101806
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.00,-,-,-,0.0,0.0,0.0,-,-,2022101806
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.00,-,-,-,0.0,0.0,0.0,-,-,2022101806
KADABEESANAHALLI 50 MLD,2022-10-18 05:45:00,8.18,24.20,0.89,4.45,62.14,9.93,20.65,8.51,5.73,2022101806
STP Sarakki 5 MLD,2022-10-18 06:00:00,6.23,26.10,-,-,18.83,4.99,6.16,3.77,-,2022101806
Kempambudhi STP 1 MLD,2022-10-18 06:00:00,-,-,-,-,27.21,3.09,6.38,5.43,-,2022101806
Mailasandra STP 75 MLD,2022-10-18 05:45:00,7.80,23.40,1.13,1.00,39.33,8.77,6.7,0.00,0.83,2022101806
60 MLD V.Valley TTP,2022-10-18 04:00:00,7.64,25.60,2.67,8.54,20.82,2.3,3.96,4.89,4.61,2022101806
KR Puram STP 20 MLD,2022-10-18 05:45:00,7.15,24.80,0.47,0.94,81.0,11.34,134.98,0.00,1.67,2022101806
1.5 MLD Lalbagh TTP,2022-10-18 06:00:00,7.51,23.30,0.60,3.00,17.77,1.47,0.92,4.71,6.72,2022101806
35MLD Agaram STP,2022-10-18 06:00:00,7.10,26.30,0.61,2.50,95.9,-1.2,71.6,-1.08,-,2022101806
Chikka_Bagur_5_MLD_STP,2022-10-18 06:03:00,7.66,25.70,-,-,40.2,5.4,6.5,10.80,-,2022101806
2MLD Ulsoor STP,2022-10-18 07:15:00,7.36,26.00,0.32,1.44,29.60,2.1,3.6,5.92,4.12,2022101807
CHIKKABANAVARA 5 MLD,2022-10-18 06:45:00,7.18,24.70,0.64,3.20,39.36,7.81,11.13,15.03,4.37,2022101807
KADUGODI 6 MLD STP,2022-10-18 07:00:00,7.53,25.90,0.60,2.36,113.16,0.0,18.32,35.63,5.92,2022101807
HORAMAVU 20 MLD,2022-10-18 06:45:00,7.27,26.40,0.72,2.80,28.65,7.04,10.11,9.31,3.60,2022101807
K AND C VALLEY 60 MLD,2022-10-18 07:00:00,7.25,25.70,2.21,4.10,21.34,4.33,6.75,7.62,5.53,2022101807
NAGASANDRA 20 MLD,2022-10-17 17:30:00,6.95,26.50,0.47,4.20,34.14,4.08,5.75,8.68,3.97,2022101807
RAJACANAL 40 MLD,2022-10-18 06:45:00,7.01,25.60,0.86,3.40,29.07,3.64,4.48,8.23,4.57,2022101807
YELLAMALAPACHETTY 15 MLD,2022-10-18 07:00:00,7.14,25.30,0.26,0.90,34.14,5.72,5.8,5.22,-,2022101807
BELLANDUR 90 MLD,2022-10-12 08:45:00,7.45,26.10,0.39,0.50,26.49,3.9,6.63,8.17,-,2022101807
DODDABELE 20 MLD,2022-10-16 18:45:00,7.33,26.10,0.14,2.30,39.13,6.96,9.01,12.45,7.49,2022101807
MALLATHALLI 5 MLD,2022-10-11 09:20:00,7.29,26.80,0.37,0.93,20.98,1.67,15.98,12.05,3.93,2022101807
NAGASANDRA OLD 20 MLD,2022-10-18 06:45:00,6.34,24.90,4.37,6.55,53.53,8.09,29.93,11.42,4.29,2022101807
4MLD Cubbon Park TTP,2022-10-18 07:00:00,7.11,26.70,1.77,4.66,17.30,1.16,0.92,5.02,7.08,2022101807
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.00,-,-,-,0.00,0.0,0.0,-,-,2022101807
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.00,-,-,-,0.00,0.0,0.0,-,-,2022101807
KADABEESANAHALLI 50 MLD,2022-10-18 06:45:00,8.18,24.10,0.89,4.45,61.92,10.1,20.03,8.45,5.73,2022101807
STP Sarakki 5 MLD,2022-10-18 07:00:00,6.23,26.10,-,-,18.85,5.02,6.22,3.77,-,2022101807
Kempambudhi STP 1 MLD,2022-10-18 07:00:00,-,-,-,-,27.83,3.09,6.46,5.56,-,2022101807
Mailasandra STP 75 MLD,2022-10-18 06:45:00,7.87,23.50,1.19,2.35,38.95,8.64,7.14,2.55,1.96,2022101807
60 MLD V.Valley TTP,2022-10-18 04:00:00,7.64,25.60,2.67,8.54,20.82,2.3,3.96,4.89,4.61,2022101807
KR Puram STP 20 MLD,2022-10-18 07:00:00,7.15,24.80,0.46,0.92,80.76,11.31,134.99,0.00,1.70,2022101807
1.5 MLD Lalbagh TTP,2022-10-18 07:00:00,7.52,23.40,0.59,2.95,17.77,1.47,0.92,4.72,6.72,2022101807
35MLD Agaram STP,2022-10-18 07:00:00,7.10,26.20,0.51,2.09,98.20,-2.3,74.9,-2.07,-,2022101807
Chikka_Bagur_5_MLD_STP,2022-10-18 07:04:00,7.75,25.70,-,-,-,5.4,6.7,10.80,-,2022101807
2MLD Ulsoor STP,2022-10-18 08:15:00,7.29,26.10,0.37,1.66,29.0,2.1,3.4,5.80,3.98,2022101808
CHIKKABANAVARA 5 MLD,2022-10-18 07:45:00,7.15,24.70,0.64,3.20,39.4,7.79,11.16,14.92,4.45,2022101808
KADUGODI 6 MLD STP,2022-10-18 08:00:00,7.49,26.00,0.60,2.31,112.79,0.0,18.23,35.38,5.32,2022101808
HORAMAVU 20 MLD,2022-10-18 07:45:00,7.25,26.40,0.72,2.80,28.63,7.03,10.08,9.26,3.60,2022101808
K AND C VALLEY 60 MLD,2022-10-18 08:00:00,7.27,25.80,2.16,4.20,21.27,4.33,6.72,7.48,5.40,2022101808
NAGASANDRA 20 MLD,2022-10-17 17:30:00,6.95,26.50,0.47,4.20,34.14,4.08,5.75,8.68,3.97,2022101808
RAJACANAL 40 MLD,2022-10-18 07:45:00,7.00,25.60,0.86,3.40,29.09,3.64,4.52,8.25,4.55,2022101808
YELLAMALAPACHETTY 15 MLD,2022-10-18 08:00:00,7.11,25.20,0.24,1.00,34.37,5.7,6.86,5.19,-,2022101808
BELLANDUR 90 MLD,2022-10-12 08:45:00,7.45,26.10,0.39,0.50,26.49,3.9,6.63,8.17,-,2022101808
DODDABELE 20 MLD,2022-10-16 18:45:00,7.33,26.10,0.14,2.30,39.13,6.96,9.01,12.45,7.49,2022101808
MALLATHALLI 5 MLD,2022-10-11 09:20:00,7.29,26.80,0.37,0.93,20.98,1.67,15.98,12.05,3.93,2022101808
NAGASANDRA OLD 20 MLD,2022-10-18 07:45:00,6.47,24.80,3.59,5.38,53.32,8.16,28.87,11.57,4.35,2022101808
4MLD Cubbon Park TTP,2022-10-18 08:00:00,7.11,26.70,1.77,4.66,17.3,1.16,0.92,5.02,7.08,2022101808
